ValuationDate,SchemeName,ISIN,NAV,AUM_Cr
2025-11-18,Balanced Advantage Fund,INF21767606,114.0571,2630.78
2025-10-27,Liquid Ultra Fund,INF43335507,1807.8766,1699.54
2025-10-23,Arbitrage Edge Fund,INF91440708,465.408,4047.59
2025-11-03,Short Term Debt Fund,INF74742909,645.2152,2280.66
2025-11-21,Alpha Equity Fund - Regular,INF19495300,558.4517,3714.64
2025-11-10,Overnight Fund,INF73124801,958.5951,672.95
2025-11-04,Arbitrage Edge Fund,INF95033602,1474.3903,1980.46
2025-11-09,Arbitrage Edge Fund,INF51044103,882.3437,4859.27
2025-11-22,Alpha Equity Fund - Regular,INF37312104,756.9567,1141.37
2025-11-15,Alpha Equity Fund - Regular,INF57179705,717.5734,4653.81
2025-11-23,Overnight Fund,INF30986606,966.8824,4323.22
2025-10-27,Dynamic Asset Allocator,INF31748507,771.9355,2575.14
2025-11-16,Alpha Equity Fund - Regular,INF21297008,366.3836,4171.19
2025-11-01,Arbitrage Edge Fund,INF66191009,864.0958,3454.06
2025-11-07,Liquid Ultra Fund,INF47300900,988.1981,3015.96
2025-10-22,Short Term Debt Fund,INF33682701,564.0999,3491.9
2025-10-28,Liquid Ultra Fund,INF10558002,1955.0614,304.9
2025-11-17,Balanced Advantage Fund,INF25740103,302.0615,3759.79
2025-10-21,Overnight Fund,INF99759404,1817.2496,3426.86
2025-11-17,Dynamic Asset Allocator,INF26501905,1754.1817,2016.65
2025-11-01,Overnight Fund,INF87904306,441.5741,3618.02
2025-11-06,Overnight Fund,INF25235807,1220.8736,2252.9
2025-11-13,Alpha Equity Fund - Regular,INF42636808,1249.335,2789.93
2025-10-27,Balanced Advantage Fund,INF30600609,1628.497,1912.82
2025-10-30,Dynamic Asset Allocator,INF92644900,962.8343,3421.6
2025-11-11,Short Term Debt Fund,INF44158601,133.7755,2213.24
2025-11-14,Overnight Fund,INF38459002,951.2712,3421.16
2025-11-11,Alpha Equity Fund - Regular,INF16866803,242.2489,3977.64
2025-11-24,Short Term Debt Fund,INF79254304,1549.7638,2366.33
2025-11-06,Liquid Ultra Fund,INF16974605,1477.6579,4412.73
2025-11-16,Dynamic Asset Allocator,INF58832906,460.6927,2618.22
2025-11-24,Alpha Equity Fund - Regular,INF28739707,306.2047,2599.03
2025-11-25,Arbitrage Edge Fund,INF81344508,1908.3328,2502.43
2025-11-25,Arbitrage Edge Fund,INF27712809,1127.347,1360.04
2025-10-28,Arbitrage Edge Fund,INF76690300,96.9893,4276.04
2025-11-21,Arbitrage Edge Fund,INF53575501,1698.3131,4080.94
2025-10-28,Overnight Fund,INF49786602,58.3847,474.55
2025-11-12,Liquid Ultra Fund,INF98748403,42883.1013,3557.77
2025-10-25,Alpha Equity Fund - Regular,INF34639004,1804.9339,1412.78
2025-11-08,Short Term Debt Fund,INF27217105,1576.346,3110.47
2025-11-10,Arbitrage Edge Fund,INF34810606,820.921,385.55
2025-11-06,Alpha Equity Fund - Regular,INF20135207,449.5076,1859.08
2025-10-24,Short Term Debt Fund,INF19091808,1872.7295,4827.51
2025-11-11,Overnight Fund,INF48885509,975.3092,4698.68
2025-11-21,Short Term Debt Fund,INF54559700,1070.3171,2000.1
2025-11-13,Overnight Fund,INF13610601,1041.9512,4116.21
2025-10-21,Overnight Fund,INF10982802,62.5409,2832.74
2025-10-28,Overnight Fund,INF76322903,1232.0191,1979.14
2025-11-10,Arbitrage Edge Fund,INF43619004,69.6132,2416.57
2025-11-21,Liquid Ultra Fund,INF24988305,330.2387,1399.8
2025-11-04,Balanced Advantage Fund,INF28972006,1117.3125,3386.26
2025-10-30,Dynamic Asset Allocator,INF73647907,144.0521,1329.1
2025-10-30,Short Term Debt Fund,INF74969208,160.2783,2870.22
2025-11-21,Overnight Fund,INF99022409,968.3704,739.86
2025-10-28,Dynamic Asset Allocator,INF84450600,522.6268,2644.69
2025-10-25,Alpha Equity Fund - Regular,INF35175601,1613.7941,4214.22
2025-11-06,Liquid Ultra Fund,INF72773802,289.3843,1871.41
2025-11-24,Arbitrage Edge Fund,INF42580703,335.2903,3951.9
2025-11-24,Dynamic Asset Allocator,INF93664704,1422.4047,1687.09
2025-10-26,Liquid Ultra Fund,INF37037105,979.6507,3963.75
2025-11-11,Alpha Equity Fund - Regular,INF33274906,216.968,3895.45
2025-10-31,Dynamic Asset Allocator,INF95363407,47.2236,838.12
2025-11-18,Dynamic Asset Allocator,INF40761808,1054.3585,246.19
2025-11-14,Dynamic Asset Allocator,INF46132709,1907.5884,3644.59
2025-11-11,Arbitrage Edge Fund,INF30361200,365.6057,764.09
2025-10-24,Alpha Equity Fund - Regular,INF40868301,1574.7826,4710.67
2025-10-28,Short Term Debt Fund,INF13114402,1253.9151,3385.8
2025-11-23,Overnight Fund,INF69173503,539.3581,2853.24
2025-11-21,Short Term Debt Fund,INF16762804,924.772,327.61
2025-10-29,Arbitrage Edge Fund,INF83939305,1416.4046,113.51
2025-10-29,Arbitrage Edge Fund,INF72223106,1036.0281,1572.2
2025-11-13,Dynamic Asset Allocator,INF31503107,1790.9818,1635.95
2025-10-29,Dynamic Asset Allocator,INF77150308,1001.9312,2181.27
2025-10-21,Arbitrage Edge Fund,INF65488309,1230.8913,3130.17
2025-11-25,Arbitrage Edge Fund,INF43040900,1085.0568,1446.96
2025-10-29,Arbitrage Edge Fund,INF16179801,877.2341,2050.23
2025-10-26,Balanced Advantage Fund,INF67166802,1691.5147,3626.87
2025-10-31,Alpha Equity Fund - Regular,INF26793103,166.5414,4231.69
2025-10-26,Alpha Equity Fund - Regular,INF26702104,463.7464,2705.46
2025-10-28,Arbitrage Edge Fund,INF32952605,1071.2896,4887.63
2025-11-20,Balanced Advantage Fund,INF14483706,700.5607,3064.98
2025-11-07,Short Term Debt Fund,INF27878207,484.812,1409.4
2025-11-18,Balanced Advantage Fund,INF59756808,1535.6517,1431.99
2025-11-21,Liquid Ultra Fund,INF67689109,686.3894,4212.59
2025-11-14,Balanced Advantage Fund,INF35975100,877.9696,4353.93
2025-10-24,Liquid Ultra Fund,INF60509301,897.6276,1868.88
2025-10-27,Short Term Debt Fund,INF44237402,452.1715,4133.3
2025-10-31,Liquid Ultra Fund,INF83389203,1453.7237,4349.58
2025-11-12,Dynamic Asset Allocator,INF61239504,1458.9084,556.09
2025-11-23,Short Term Debt Fund,INF45256105,33961.2744,3384.88
2025-11-11,Short Term Debt Fund,INF68926106,750.2881,1495.99
2025-11-13,Alpha Equity Fund - Regular,INF96808207,1406.4761,58.8
2025-11-10,Balanced Advantage Fund,INF78947308,818.5409,132.56
2025-10-29,Dynamic Asset Allocator,INF94782509,689.5161,2849.42
2025-10-28,Arbitrage Edge Fund,INF56787200,1987.9954,1093.74
2025-10-26,Overnight Fund,INF29909501,1732.0979,2265.06
2025-11-26,Balanced Advantage Fund,INF94447402,989.9356,4652.19
2025-10-25,Liquid Ultra Fund,INF96371403,633.4042,3132.75
2025-11-09,Short Term Debt Fund,INF93025704,1958.8648,3699.17
2025-11-23,Balanced Advantage Fund,INF72827505,441.3918,2321.29
2025-11-06,Alpha Equity Fund - Regular,INF35370006,213.4813,843.76
2025-11-25,Overnight Fund,INF78990407,333.422,2140.94
2025-10-27,Dynamic Asset Allocator,INF88302508,1267.4337,3305.51
2025-11-08,Arbitrage Edge Fund,INF41433809,775.1288,935.51
2025-11-22,Alpha Equity Fund - Regular,INF39277700,855.0244,673.19
2025-11-03,Balanced Advantage Fund,INF12919401,1217.3596,4539.51
2025-11-24,Dynamic Asset Allocator,INF42998702,1728.0279,2451.15
2025-11-08,Liquid Ultra Fund,INF40271003,1591.8319,2346.34
2025-10-29,Dynamic Asset Allocator,INF77224804,1149.3661,3701.96
2025-11-11,Dynamic Asset Allocator,INF53253305,223.5814,1688.29
2025-11-15,Dynamic Asset Allocator,INF79127306,891.8592,473.69
2025-11-22,Short Term Debt Fund,INF89559507,1531.3124,794.73
2025-11-01,Liquid Ultra Fund,INF47798808,915.9992,4646.13
2025-11-06,Alpha Equity Fund - Regular,INF81922509,371.9943,1991.61
2025-11-15,Overnight Fund,INF58779800,462.4353,2005.94
2025-11-01,Balanced Advantage Fund,INF16462101,510.7691,442.34
2025-11-05,Dynamic Asset Allocator,INF65518602,850.4068,2967.31
2025-11-09,Alpha Equity Fund - Regular,INF42064903,242.9683,4274.94
2025-11-23,Liquid Ultra Fund,INF42577804,325.8525,4909.92
2025-10-31,Overnight Fund,INF50110105,275.2527,3936.09
2025-11-04,Overnight Fund,INF40077506,1714.0042,2114.52
2025-11-06,Balanced Advantage Fund,INF26545307,1062.3002,2482.24
2025-11-10,Alpha Equity Fund - Regular,INF26194408,753.9297,3596.43
2025-10-21,Liquid Ultra Fund,INF35560909,855.6352,3477.1
2025-11-20,Dynamic Asset Allocator,INF27847800,959.6001,4118.36
2025-11-25,Arbitrage Edge Fund,INF66867201,1347.2334,4975.72
2025-11-12,Dynamic Asset Allocator,INF39082602,1464.9054,1981.02
2025-11-07,Short Term Debt Fund,INF34105503,1288.5798,1755.47
2025-11-24,Liquid Ultra Fund,INF94080004,1263.2759,1066.57
2025-11-14,Dynamic Asset Allocator,INF54092305,593.6697,865.68
2025-11-04,Liquid Ultra Fund,INF30596206,152.0525,3593.22
2025-11-10,Dynamic Asset Allocator,INF11302007,234.6785,4344.39
2025-11-19,Alpha Equity Fund - Regular,INF26063908,1068.2596,760.01
2025-11-18,Arbitrage Edge Fund,INF24468209,170.4782,3133.89
2025-11-25,Liquid Ultra Fund,INF15031100,1596.4016,1969.64
2025-11-14,Balanced Advantage Fund,INF22772201,232.8107,4495.99
2025-11-20,Short Term Debt Fund,INF27194102,1007.0646,1129.88
2025-11-22,Liquid Ultra Fund,INF62276103,201.9227,1541.82
2025-11-13,Short Term Debt Fund,INF52590204,1040.8354,3396.56
2025-11-02,Short Term Debt Fund,INF86422505,618.5925,2238.44
2025-11-02,Short Term Debt Fund,INF60561206,773.1366,2513.02
2025-11-24,Dynamic Asset Allocator,INF37290407,1226.2798,4211.69
2025-11-15,Alpha Equity Fund - Regular,INF25639008,1958.1908,1714.4
2025-10-21,Short Term Debt Fund,INF30816209,1231.803,3841.92
2025-11-07,Short Term Debt Fund,INF44665900,547.169,3026.5
2025-11-07,Balanced Advantage Fund,INF19182301,746.7784,2567.14
2025-11-09,Alpha Equity Fund - Regular,INF33805702,1634.8209,796.04
2025-10-28,Dynamic Asset Allocator,INF35491203,1321.939,2899.96
2025-10-27,Short Term Debt Fund,INF14386904,994.1707,2259.98
2025-11-19,Arbitrage Edge Fund,INF46572905,312.462,3631.98
2025-10-23,Dynamic Asset Allocator,INF49533606,1128.0353,4406.73
2025-11-09,Arbitrage Edge Fund,INF62178207,1854.3563,477.68
2025-11-08,Balanced Advantage Fund,INF82739408,1723.0957,3872.73
2025-11-09,Short Term Debt Fund,INF14206809,1421.7988,1434.64
2025-11-19,Short Term Debt Fund,INF74832400,1691.0256,3066.62
2025-10-24,Dynamic Asset Allocator,INF19081101,277.8762,841.15
2025-11-16,Balanced Advantage Fund,INF45975102,575.6729,3294.86
2025-11-10,Overnight Fund,INF75689703,130.8124,2093.64
2025-10-29,Liquid Ultra Fund,INF27636504,866.0583,4660.46
2025-11-07,Liquid Ultra Fund,INF10699405,1715.7361,3430.27
2025-11-11,Alpha Equity Fund - Regular,INF91298006,1653.8293,3510.34
2025-11-10,Overnight Fund,INF22294007,478.9637,999.54
2025-11-07,Overnight Fund,INF66776708,400.8504,1485.08
2025-11-05,Arbitrage Edge Fund,INF35874609,950.8395,2379.3
2025-11-03,Alpha Equity Fund - Regular,INF97770600,549.7109,4545.34
2025-10-28,Overnight Fund,INF23480601,794.7072,2964.31
2025-11-26,Liquid Ultra Fund,INF87037802,304.6459,3095.52
2025-11-15,Dynamic Asset Allocator,INF28448503,413.2757,2381.82
2025-11-15,Short Term Debt Fund,INF89339404,1125.5621,3884.44
2025-11-16,Dynamic Asset Allocator,INF85056705,385.7396,4085.45
2025-11-06,Overnight Fund,INF19274706,933.2053,1728.3
2025-11-04,Overnight Fund,INF40772507,650.0334,3921.12
2025-11-25,Short Term Debt Fund,INF18590208,220.669,3104.27
2025-11-10,Alpha Equity Fund - Regular,INF32741609,1697.9095,2020.97
2025-10-28,Arbitrage Edge Fund,INF75297200,929.5697,4911.98
2025-11-10,Short Term Debt Fund,INF73568101,1774.5755,721.15
2025-10-24,Alpha Equity Fund - Regular,INF65833002,1793.6348,473.5
2025-11-10,Dynamic Asset Allocator,INF70522703,559.7058,277.44
2025-11-08,Overnight Fund,INF58809004,184.9833,2587.43
2025-11-06,Dynamic Asset Allocator,INF18184105,1835.5391,1339.9
2025-10-23,Dynamic Asset Allocator,INF39946406,213.5215,2279.16
2025-11-09,Short Term Debt Fund,INF64300107,219.7074,2948.84
2025-11-07,Dynamic Asset Allocator,INF58462408,1093.5118,2514.01
2025-11-02,Dynamic Asset Allocator,INF24664309,811.8637,1868.13
2025-11-22,Short Term Debt Fund,INF59764000,1611.2777,2272.89
2025-11-19,Short Term Debt Fund,INF40671501,1459.2337,4956.15
2025-11-16,Arbitrage Edge Fund,INF95055502,1969.1896,1386.69
2025-10-29,Short Term Debt Fund,INF26644603,1354.8621,1752.76
2025-10-28,Liquid Ultra Fund,INF16417104,1928.0526,1881.21
2025-11-13,Arbitrage Edge Fund,INF59054405,1690.2313,1016.15
2025-11-15,Liquid Ultra Fund,INF93614706,1129.7631,1329.44
2025-11-17,Alpha Equity Fund - Regular,INF62566007,1150.9967,2965.82
2025-10-27,Alpha Equity Fund - Regular,INF54816108,1913.0927,3560.35
2025-11-04,Liquid Ultra Fund,INF69329509,383.4784,4280.23
2025-10-21,Balanced Advantage Fund,INF32256900,1550.6899,875.61
2025-11-25,Balanced Advantage Fund,INF92375101,1230.9683,1750.64
2025-10-27,Overnight Fund,INF42192702,1868.5153,3653.3
2025-10-25,Arbitrage Edge Fund,INF18264603,659.6646,337.27
2025-10-25,Short Term Debt Fund,INF33163604,1515.1542,2097.63
2025-11-08,Alpha Equity Fund - Regular,INF82953505,1700.5464,4233.22
2025-10-27,Alpha Equity Fund - Regular,INF42454006,1357.2789,1174.62
2025-11-26,Dynamic Asset Allocator,INF77704007,735.7566,2445.27
2025-11-26,Dynamic Asset Allocator,INF93155908,1190.262,2918.45
2025-11-15,Short Term Debt Fund,INF36568009,1625.3464,54.88
2025-11-22,Arbitrage Edge Fund,INF68380000,208.1234,4446.24
2025-10-30,Short Term Debt Fund,INF61137101,371.9526,4732.64
2025-11-24,Dynamic Asset Allocator,INF76789802,1980.1694,611.1
2025-10-30,Alpha Equity Fund - Regular,INF33671403,621.4741,2933.03
2025-10-25,Arbitrage Edge Fund,INF23770004,117.4747,1703.64
2025-11-03,Overnight Fund,INF45849505,87.4759,3084.46
2025-11-12,Alpha Equity Fund - Regular,INF76828506,74.3899,4296.01
2025-11-21,Arbitrage Edge Fund,INF81910107,427.9645,1186.95
2025-11-19,Overnight Fund,INF71737408,1310.1194,4559.38
2025-10-24,Short Term Debt Fund,INF89563509,918.111,1212.24
2025-11-02,Liquid Ultra Fund,INF99036900,994.3426,3213.49
2025-11-11,Alpha Equity Fund - Regular,INF55827901,584.6863,1210.69
2025-11-16,Liquid Ultra Fund,INF65123202,1812.1296,3150.75
2025-10-30,Dynamic Asset Allocator,INF35025503,1812.2686,2690.91
2025-11-06,Short Term Debt Fund,INF30163004,1368.5226,3580.28
2025-11-24,Arbitrage Edge Fund,INF38133905,108.2834,875.43
2025-11-18,Dynamic Asset Allocator,INF55868806,1894.2756,2526.02
2025-10-24,Alpha Equity Fund - Regular,INF27026207,297.1146,968.31
2025-10-31,Arbitrage Edge Fund,INF83988708,1462.5152,4460.55
2025-11-09,Overnight Fund,INF18289609,240.7725,4260.61
2025-11-25,Short Term Debt Fund,INF51861100,710.2863,3604.37
2025-11-07,Dynamic Asset Allocator,INF98020501,498.8186,1364.14
2025-11-13,Overnight Fund,INF59031802,431.488,3812.67
2025-11-08,Dynamic Asset Allocator,INF81279603,1595.1389,4065.34
2025-11-01,Overnight Fund,INF60635704,1458.7753,2753.05
2025-11-06,Short Term Debt Fund,INF45631905,628.0211,1483.11
2025-10-29,Dynamic Asset Allocator,INF14446406,1832.6359,4463.36
2025-11-13,Overnight Fund,INF38292407,382.4444,4511.33
2025-11-05,Liquid Ultra Fund,INF49310408,481.7991,2063.71
2025-10-21,Dynamic Asset Allocator,INF17274509,46.5826,3352.35
2025-10-31,Arbitrage Edge Fund,INF10122400,156.7133,1616.73
2025-10-24,Dynamic Asset Allocator,INF42857101,1218.6269,2037.27
2025-10-21,Arbitrage Edge Fund,INF54853202,1427.0348,1869.17
2025-11-20,Liquid Ultra Fund,INF65658703,1046.791,1331.6
2025-11-10,Overnight Fund,INF39315404,585.7969,4448.92
2025-10-23,Arbitrage Edge Fund,INF98153805,230.0849,1724.77
2025-11-08,Liquid Ultra Fund,INF11491406,786.1987,3890.46
2025-11-17,Short Term Debt Fund,INF18507107,802.8124,349.5
2025-11-14,Dynamic Asset Allocator,INF91528208,1399.5377,492.45
2025-11-15,Overnight Fund,INF62213109,1638.9733,862.04
2025-10-24,Arbitrage Edge Fund,INF43285900,940.1398,2796.34
2025-10-25,Overnight Fund,INF19256901,1379.3812,70.64
2025-11-04,Overnight Fund,INF76476402,1942.7315,423.86
2025-10-21,Short Term Debt Fund,INF15239303,1571.6664,3988.78
2025-11-24,Liquid Ultra Fund,INF10847004,1627.6691,2624.93
2025-11-20,Liquid Ultra Fund,INF30418505,773.1718,732.8
2025-11-18,Dynamic Asset Allocator,INF34834106,1573.8575,4260.26
2025-10-22,Overnight Fund,INF68415507,1188.2887,1733.73
2025-10-24,Dynamic Asset Allocator,INF85235408,322.5442,1791.24
2025-11-20,Dynamic Asset Allocator,INF43500509,1199.2276,1454.02
2025-10-24,Balanced Advantage Fund,INF84948800,1300.3483,4527.76
2025-11-19,Balanced Advantage Fund,INF27908801,737.7565,4195.67
2025-10-30,Arbitrage Edge Fund,INF83375502,1680.3527,1010.74
2025-11-11,Alpha Equity Fund - Regular,INF77660703,1094.33,4944.24
2025-10-30,Short Term Debt Fund,INF62383104,986.3982,822.07
2025-11-23,Overnight Fund,INF39672305,1706.0835,3722.41
2025-11-21,Dynamic Asset Allocator,INF25730006,1893.5852,1423.18
2025-11-10,Overnight Fund,INF69318107,700.868,4878.24
2025-11-02,Liquid Ultra Fund,INF95770708,1631.4992,1016.86
2025-10-26,Alpha Equity Fund - Regular,INF79887209,226.9251,1049.43
2025-11-06,Balanced Advantage Fund,INF78990600,1482.2222,737.25
2025-10-25,Arbitrage Edge Fund,INF71687101,735.4616,2745.14
2025-11-02,Balanced Advantage Fund,INF79924902,1797.9309,1898.14
2025-10-30,Liquid Ultra Fund,INF18102903,1232.306,2978.51
2025-11-01,Liquid Ultra Fund,INF78536704,161.1574,1805.34
2025-11-20,Alpha Equity Fund - Regular,INF33607905,60.4827,1527.56
2025-11-19,Liquid Ultra Fund,INF80341306,422.0585,1493.5
2025-10-28,Liquid Ultra Fund,INF34592307,1026.7812,4188.51
2025-11-25,Short Term Debt Fund,INF11161308,750.2704,4729.38
2025-10-25,Liquid Ultra Fund,INF14005209,1683.1649,1567.54
2025-11-02,Short Term Debt Fund,INF29714400,782.4187,3063.24
2025-11-06,Alpha Equity Fund - Regular,INF69317401,1379.6449,1903.36
2025-11-13,Alpha Equity Fund - Regular,INF71050902,1796.5841,967.13
2025-11-16,Arbitrage Edge Fund,INF75993803,683.4013,813.97
2025-11-16,Short Term Debt Fund,INF91585804,751.8578,4468.89
2025-11-12,Arbitrage Edge Fund,INF57817105,1240.614,1218.38
2025-11-26,Balanced Advantage Fund,INF38198106,1913.4824,2698.94
2025-11-06,Arbitrage Edge Fund,INF16741007,1566.9151,2258.96
2025-10-26,Dynamic Asset Allocator,INF11083408,1585.1268,4645.6
2025-11-04,Overnight Fund,INF42901309,14.7939,681.75
2025-10-23,Alpha Equity Fund - Regular,INF63354100,704.6477,4730.0
2025-10-26,Dynamic Asset Allocator,INF11356801,698.1338,2339.79
2025-10-30,Short Term Debt Fund,INF57902202,1933.7943,1803.58
2025-11-09,Overnight Fund,INF64168303,299.9611,3603.03
2025-11-15,Liquid Ultra Fund,INF55690104,1510.5294,249.11
2025-11-02,Arbitrage Edge Fund,INF21898605,1603.7103,3340.01
2025-10-29,Alpha Equity Fund - Regular,INF82668406,1925.9723,86.92
2025-11-26,Short Term Debt Fund,INF57852907,1873.5143,3394.86
2025-10-24,Short Term Debt Fund,INF61338108,1674.1262,1765.61
2025-10-26,Alpha Equity Fund - Regular,INF98570809,1548.7591,1369.98
2025-11-12,Balanced Advantage Fund,INF27426400,132.6615,3065.94
2025-11-11,Balanced Advantage Fund,INF94345301,1386.9947,3249.75
2025-11-05,Balanced Advantage Fund,INF13893802,1905.5247,3735.02
2025-10-23,Short Term Debt Fund,INF26139603,992.9687,956.22
2025-11-12,Liquid Ultra Fund,INF15996804,890.9248,1375.05
2025-10-24,Alpha Equity Fund - Regular,INF59772805,81.9649,1288.54
2025-10-23,Short Term Debt Fund,INF95096106,1693.1335,3253.78
2025-10-23,Alpha Equity Fund - Regular,INF70932807,1821.9968,827.58
2025-11-03,Alpha Equity Fund - Regular,INF96494708,1956.3922,3436.89
2025-11-25,Arbitrage Edge Fund,INF73309309,1135.9715,3205.89
2025-11-05,Balanced Advantage Fund,INF79571100,734.4817,1693.8
2025-11-25,Short Term Debt Fund,INF44641001,760.8279,4772.38
2025-11-22,Alpha Equity Fund - Regular,INF56406402,102.5406,1557.3
2025-11-05,Alpha Equity Fund - Regular,INF13685203,1484.3114,3449.37
2025-10-23,Short Term Debt Fund,INF55331804,340.0717,3524.07
2025-11-16,Alpha Equity Fund - Regular,INF30834105,839.1066,2914.89
2025-10-22,Dynamic Asset Allocator,INF11066006,1569.5414,4994.28
2025-11-13,Liquid Ultra Fund,INF35842907,1782.9948,3627.19
2025-11-09,Liquid Ultra Fund,INF93654008,1144.6963,4706.29
2025-11-12,Short Term Debt Fund,INF83147309,1504.7624,1281.93
2025-11-10,Short Term Debt Fund,INF96708300,1662.4772,3066.99
2025-11-18,Liquid Ultra Fund,INF68118401,212.9973,2591.42
2025-11-09,Overnight Fund,INF46304002,483.7174,1571.25
2025-11-03,Short Term Debt Fund,INF59391103,428.8294,2838.88
2025-11-14,Dynamic Asset Allocator,INF89880304,209.0794,4646.95
2025-11-20,Alpha Equity Fund - Regular,INF82240405,1611.7922,2390.68
2025-10-27,Overnight Fund,INF38891706,336.0636,1614.92
2025-11-09,Dynamic Asset Allocator,INF54166307,1685.9711,2761.43
2025-10-24,Dynamic Asset Allocator,INF95560408,299.6956,1410.03
2025-11-13,Liquid Ultra Fund,INF15897109,330.455,405.64
2025-11-21,Arbitrage Edge Fund,INF22439400,1096.216,648.26
2025-10-22,Arbitrage Edge Fund,INF12437501,400.1972,4357.98
2025-11-08,Balanced Advantage Fund,INF65632602,733.0958,649.23
2025-11-09,Liquid Ultra Fund,INF79318003,698.1618,3215.57
2025-11-26,Liquid Ultra Fund,INF64226104,220.0895,890.77
2025-11-16,Dynamic Asset Allocator,INF56803505,898.8827,4538.95
2025-11-26,Short Term Debt Fund,INF50757706,934.0154,635.79
2025-11-25,Alpha Equity Fund - Regular,INF20246207,1532.1903,4590.94
2025-11-16,Dynamic Asset Allocator,INF39469408,1931.3916,585.0
2025-11-06,Alpha Equity Fund - Regular,INF82904409,468.983,2031.21
2025-11-11,Overnight Fund,INF16648900,794.3515,4831.63
2025-11-25,Arbitrage Edge Fund,INF75844301,1075.06,2274.97
