ClientID,ISIN,SecurityName,FreeQty,LockedQty,TotalQty,Valuation
CL748943,INE090A01021,ICICIBANK,511,11,522,1275055.76
CL997363,INE062A01020,SBIN,786,114,900,2355813.07
CL899823,INE090A01021,ICICIBANK,1176,0,1176,935265.64
CL245469,INE154A01025,ITC,760,0,760,1021824.39
CL266340,INE155A01022,TATAMOTORS,2079,0,2079,3999889.49
CL047976,INE155A01022,TATAMOTORS,347,0,347,897053.98
CL915975,INE018A01030,LT,2140,45,2185,1318248.17
CL091218,INE001A01036,HDFC,411,0,411,841164.92
CL460347,INE154A01025,ITC,2713,0,2713,2821677.46
CL529947,INE018A01030,LT,2181,0,2181,4608584.8
CL794285,INE009A01021,INFY,2606,0,2606,4414268.83
CL982481,INE009A01021,INFY,2510,0,2510,3520175.8
CL773473,INE155A01022,TATAMOTORS,1374,0,1374,1632269.62
CL819494,INE062A01020,SBIN,714,177,891,2294170.69
CL980760,INE018A01030,LT,1341,0,1341,1406732.07
CL707515,INE001A01036,HDFC,1386,0,1386,1218333.67
CL509363,INE155A01022,TATAMOTORS,564,0,564,1241970.8
CL110044,INE154A01025,ITC,177,158,335,993418.3
CL487402,INE018A01030,LT,150,0,150,365072.64
CL121069,INE238A01026,AXISBANK,520,221,741,2067058.34
CL772801,INE154A01025,ITC,1372,0,1372,2428627.14
CL983458,INE238A01026,AXISBANK,1716,205,1921,4002808.25
CL834975,INE155A01022,TATAMOTORS,1812,0,1812,3244007.15
CL118538,INE001A01036,HDFC,1134,154,1288,2108520.13
CL886315,INE154A01025,ITC,1470,0,1470,2179942.31
CL184352,INE009A01021,INFY,2332,229,2561,5124974.71
CL017276,INE237A01028,KOTAKBANK,2215,43,2258,1307046.98
CL441087,INE002A01018,RELIANCE,1248,0,1248,800778.26
CL806693,INE002A01018,RELIANCE,972,0,972,638817.76
CL803531,INE155A01022,TATAMOTORS,2403,0,2403,6201982.79
CL132376,INE018A01030,LT,2130,0,2130,4083727.99
CL604562,INE090A01021,ICICIBANK,628,0,628,509825.77
CL115946,INE001A01036,HDFC,2152,0,2152,231137.85
CL078189,INE002A01018,RELIANCE,590,71,661,1713716.59
CL337336,INE237A01028,KOTAKBANK,332,0,332,348192.92
CL484802,INE155A01022,TATAMOTORS,1945,0,1945,1366810.69
CL365930,INE090A01021,ICICIBANK,87,0,87,231092.45
CL613789,INE002A01018,RELIANCE,560,0,560,348458.96
CL866368,INE154A01025,ITC,1880,0,1880,1539623.51
CL312273,INE018A01030,LT,162,74,236,446707.06
CL011416,INE018A01030,LT,2456,0,2456,3171150.42
CL455072,INE009A01021,INFY,1616,0,1616,2921557.51
CL824901,INE009A01021,INFY,2428,0,2428,1412670.79
CL655893,INE018A01030,LT,1738,19,1757,4186549.82
CL752311,INE009A01021,INFY,2425,0,2425,3685296.24
CL395754,INE002A01018,RELIANCE,162,0,162,234587.96
CL861644,INE090A01021,ICICIBANK,2070,0,2070,4154949.9
CL228913,INE062A01020,SBIN,56,0,56,103148.3
CL434404,INE001A01036,HDFC,2601,0,2601,7049637.53
CL715382,INE001A01036,HDFC,802,0,802,239748.31
CL201995,INE237A01028,KOTAKBANK,2301,0,2301,620007.48
CL114474,INE154A01025,ITC,911,0,911,1286280.68
CL173486,INE062A01020,SBIN,2182,0,2182,5748090.34
CL029888,INE001A01036,HDFC,186,0,186,344927.05
CL635592,INE154A01025,ITC,1316,271,1587,3161022.35
CL445288,INE090A01021,ICICIBANK,2257,0,2257,2344708.84
CL758260,INE237A01028,KOTAKBANK,966,0,966,1013298.9
CL852160,INE018A01030,LT,2228,29,2257,3330332.26
CL823391,INE237A01028,KOTAKBANK,2883,0,2883,6424475.01
CL895596,INE002A01018,RELIANCE,2235,266,2501,5996299.38
CL634726,INE090A01021,ICICIBANK,1136,0,1136,2328875.38
CL966516,INE238A01026,AXISBANK,1884,0,1884,5217380.63
CL274075,INE009A01021,INFY,2993,0,2993,8036182.18
CL642065,INE155A01022,TATAMOTORS,2751,0,2751,7987871.44
CL511951,INE090A01021,ICICIBANK,817,0,817,2345440.99
CL510302,INE001A01036,HDFC,2597,0,2597,6458238.35
CL537359,INE238A01026,AXISBANK,2627,0,2627,7763340.26
CL918998,INE154A01025,ITC,2846,0,2846,1221595.66
CL034081,INE237A01028,KOTAKBANK,2109,0,2109,6004166.24
CL712898,INE009A01021,INFY,271,0,271,767625.34
CL512946,INE237A01028,KOTAKBANK,1404,214,1618,2859819.81
CL743585,INE155A01022,TATAMOTORS,898,0,898,1508767.79
CL695597,INE154A01025,ITC,1782,0,1782,1592136.96
CL158367,INE154A01025,ITC,2697,0,2697,6944722.27
CL487449,INE062A01020,SBIN,2173,0,2173,1539864.15
CL149626,INE009A01021,INFY,349,0,349,254797.46
CL565273,INE090A01021,ICICIBANK,2185,45,2230,5019091.26
CL766874,INE002A01018,RELIANCE,1159,0,1159,1063582.32
CL345586,INE009A01021,INFY,2591,0,2591,4003651.85
CL241723,INE154A01025,ITC,2355,0,2355,1976899.9
CL799343,INE238A01026,AXISBANK,393,0,393,688770.35
CL817083,INE009A01021,INFY,1156,0,1156,2072239.3
CL349556,INE001A01036,HDFC,128,0,128,114632.52
CL234172,INE154A01025,ITC,549,0,549,332089.22
CL978642,INE155A01022,TATAMOTORS,2466,0,2466,6747533.49
CL603565,INE155A01022,TATAMOTORS,313,43,356,1058371.61
CL569655,INE018A01030,LT,2304,27,2331,3606126.46
CL089419,INE002A01018,RELIANCE,2300,0,2300,5357439.16
CL656895,INE090A01021,ICICIBANK,1956,0,1956,3083987.37
CL524043,INE009A01021,INFY,752,0,752,1122608.17
CL096530,INE090A01021,ICICIBANK,226,0,226,341032.1
CL350767,INE155A01022,TATAMOTORS,1563,0,1563,4517171.97
CL799302,INE155A01022,TATAMOTORS,2031,0,2031,2917983.34
CL772445,INE238A01026,AXISBANK,1996,0,1996,4159298.57
CL568495,INE238A01026,AXISBANK,244,0,244,564353.05
CL030901,INE001A01036,HDFC,2826,138,2964,8569207.36
CL060640,INE002A01018,RELIANCE,19,0,19,44873.27
CL942278,INE154A01025,ITC,553,130,683,1484217.41
CL572560,INE155A01022,TATAMOTORS,438,0,438,148766.26
CL636496,INE238A01026,AXISBANK,976,0,976,1305491.52
CL911391,INE154A01025,ITC,1433,0,1433,4166901.83
CL578683,INE154A01025,ITC,1742,0,1742,2465864.81
CL158357,INE154A01025,ITC,284,0,284,175132.46
CL203910,INE018A01030,LT,2242,0,2242,1160140.04
CL942757,INE090A01021,ICICIBANK,2918,0,2918,6721568.95
CL945193,INE154A01025,ITC,855,0,855,2186036.85
CL366696,INE002A01018,RELIANCE,2065,0,2065,437735.75
CL130615,INE238A01026,AXISBANK,139,0,139,326061.39
CL227730,INE001A01036,HDFC,1497,0,1497,666837.76
CL005932,INE062A01020,SBIN,2016,0,2016,3406087.34
CL167417,INE238A01026,AXISBANK,1883,0,1883,466545.05
CL784648,INE001A01036,HDFC,228,69,297,814158.2
CL358065,INE002A01018,RELIANCE,1729,0,1729,1232347.59
CL989415,INE001A01036,HDFC,1023,0,1023,2313663.54
CL772696,INE001A01036,HDFC,193,0,193,483764.54
CL310596,INE237A01028,KOTAKBANK,247,0,247,689454.25
CL691841,INE002A01018,RELIANCE,12,0,12,12135.32
CL994747,INE001A01036,HDFC,2380,0,2380,4160787.46
CL606976,INE001A01036,HDFC,1759,0,1759,4527422.13
CL861552,INE237A01028,KOTAKBANK,287,0,287,173007.63
CL411719,INE018A01030,LT,2447,85,2532,6799845.93
CL533617,INE001A01036,HDFC,1838,0,1838,2514582.01
CL541759,INE018A01030,LT,2047,0,2047,2134285.79
CL068355,INE090A01021,ICICIBANK,2487,0,2487,1369229.49
CL301969,INE237A01028,KOTAKBANK,703,0,703,1101768.65
CL467115,INE001A01036,HDFC,1817,0,1817,5033944.06
CL959528,INE018A01030,LT,1372,0,1372,972413.11
CL692547,INE062A01020,SBIN,1460,0,1460,1902214.36
CL434737,INE009A01021,INFY,2068,0,2068,3426035.18
CL903819,INE154A01025,ITC,2185,0,2185,1639428.55
CL633268,INE018A01030,LT,2056,0,2056,1059672.21
CL377660,INE237A01028,KOTAKBANK,2811,0,2811,8334041.72
CL442607,INE154A01025,ITC,1086,0,1086,2272438.62
CL811571,INE154A01025,ITC,2511,0,2511,3603867.49
CL036744,INE062A01020,SBIN,927,0,927,1600706.37
CL362522,INE090A01021,ICICIBANK,417,0,417,223317.24
CL116313,INE237A01028,KOTAKBANK,700,0,700,188588.92
CL532705,INE090A01021,ICICIBANK,2473,149,2622,3214245.06
CL385047,INE002A01018,RELIANCE,2127,0,2127,3120356.89
CL554699,INE062A01020,SBIN,2867,0,2867,2100744.74
CL298045,INE018A01030,LT,1104,0,1104,384644.94
CL783956,INE018A01030,LT,147,0,147,40459.81
CL815884,INE155A01022,TATAMOTORS,1890,17,1907,198832.47
CL287317,INE154A01025,ITC,401,0,401,965601.01
CL309996,INE155A01022,TATAMOTORS,654,0,654,1926472.99
CL347283,INE154A01025,ITC,2955,0,2955,2285871.39
CL864874,INE155A01022,TATAMOTORS,961,0,961,169227.26
CL750013,INE002A01018,RELIANCE,2504,0,2504,1655249.52
CL220600,INE155A01022,TATAMOTORS,2030,232,2262,3789684.09
CL865237,INE155A01022,TATAMOTORS,2616,0,2616,5553261.86
CL410350,INE018A01030,LT,1009,59,1068,2019376.02
CL117694,INE155A01022,TATAMOTORS,1649,0,1649,2161678.93
CL205245,INE155A01022,TATAMOTORS,368,192,560,788731.89
CL135545,INE009A01021,INFY,1923,0,1923,1450753.38
CL050824,INE155A01022,TATAMOTORS,2484,0,2484,4472244.57
CL889334,INE155A01022,TATAMOTORS,1973,0,1973,820198.99
CL918023,INE002A01018,RELIANCE,1478,35,1513,4128807.52
CL918436,INE237A01028,KOTAKBANK,1361,231,1592,4461796.71
CL778811,INE155A01022,TATAMOTORS,2458,0,2458,6794342.71
CL321114,INE090A01021,ICICIBANK,1665,275,1940,760014.95
CL394468,INE001A01036,HDFC,2993,0,2993,8093081.44
CL267325,INE062A01020,SBIN,1598,0,1598,1648273.74
CL947876,INE062A01020,SBIN,2882,0,2882,3963652.92
CL222896,INE001A01036,HDFC,1737,0,1737,1633744.52
CL112544,INE155A01022,TATAMOTORS,2194,0,2194,2854157.13
CL602653,INE238A01026,AXISBANK,904,0,904,601487.1
CL002173,INE155A01022,TATAMOTORS,2834,0,2834,3011879.41
CL525775,INE018A01030,LT,2432,0,2432,2886099.01
CL371306,INE154A01025,ITC,1493,0,1493,3979010.52
CL381106,INE238A01026,AXISBANK,2349,0,2349,1194301.21
CL111560,INE090A01021,ICICIBANK,656,0,656,1395672.52
CL375824,INE155A01022,TATAMOTORS,297,0,297,180375.46
CL984322,INE062A01020,SBIN,175,0,175,39077.58
CL546043,INE238A01026,AXISBANK,796,0,796,1280875.3
CL241579,INE018A01030,LT,728,147,875,1031426.6
CL704172,INE002A01018,RELIANCE,644,218,862,413204.73
CL765944,INE001A01036,HDFC,2543,0,2543,393110.91
CL642587,INE002A01018,RELIANCE,1586,0,1586,3879923.85
CL943739,INE018A01030,LT,2962,0,2962,7062677.83
CL651096,INE237A01028,KOTAKBANK,517,105,622,433195.73
CL305657,INE018A01030,LT,545,0,545,571683.71
CL689456,INE155A01022,TATAMOTORS,505,0,505,514598.49
CL076308,INE018A01030,LT,2982,300,3282,3523995.64
CL987919,INE001A01036,HDFC,1544,213,1757,1065234.03
CL514566,INE237A01028,KOTAKBANK,2280,0,2280,5881756.63
CL223209,INE154A01025,ITC,2504,0,2504,6216424.35
CL317575,INE155A01022,TATAMOTORS,2400,230,2630,934389.02
CL972788,INE009A01021,INFY,985,0,985,1718584.46
CL272594,INE238A01026,AXISBANK,561,0,561,996441.95
CL193228,INE238A01026,AXISBANK,1299,145,1444,1627232.22
CL267633,INE062A01020,SBIN,2178,0,2178,6282998.03
CL682500,INE018A01030,LT,2828,0,2828,3620254.57
CL863160,INE155A01022,TATAMOTORS,624,218,842,2137885.32
CL553617,INE062A01020,SBIN,2800,0,2800,568863.57
CL796858,INE155A01022,TATAMOTORS,853,0,853,1228576.57
CL032042,INE009A01021,INFY,2452,0,2452,2355926.78
CL349860,INE062A01020,SBIN,1895,0,1895,3319982.69
CL391270,INE155A01022,TATAMOTORS,1060,0,1060,1744996.43
CL694957,INE238A01026,AXISBANK,1124,0,1124,2941319.74
CL837659,INE090A01021,ICICIBANK,2154,41,2195,4720795.36
CL215788,INE238A01026,AXISBANK,1244,0,1244,940861.81
CL692553,INE237A01028,KOTAKBANK,1212,0,1212,3284990.13
CL995040,INE238A01026,AXISBANK,492,0,492,514928.7
CL408534,INE062A01020,SBIN,1488,6,1494,1389622.08
CL354562,INE090A01021,ICICIBANK,2343,252,2595,1354419.47
CL108621,INE238A01026,AXISBANK,80,0,80,31543.43
CL459111,INE009A01021,INFY,2877,0,2877,5425608.97
CL721696,INE154A01025,ITC,2245,0,2245,840689.48
CL428576,INE154A01025,ITC,920,0,920,128577.27
CL515117,INE002A01018,RELIANCE,1378,0,1378,1530792.3
CL889557,INE154A01025,ITC,2716,0,2716,4510965.49
CL445294,INE155A01022,TATAMOTORS,1101,0,1101,679982.51
CL495722,INE238A01026,AXISBANK,1642,221,1863,1304133.44
CL437504,INE001A01036,HDFC,627,0,627,236798.41
CL383707,INE062A01020,SBIN,1188,0,1188,3479225.68
CL815113,INE009A01021,INFY,1234,0,1234,1302558.44
CL812131,INE154A01025,ITC,462,0,462,944347.74
CL464538,INE090A01021,ICICIBANK,897,0,897,1058363.62
CL821775,INE238A01026,AXISBANK,2125,0,2125,1737999.99
CL531841,INE154A01025,ITC,156,0,156,351511.39
CL428998,INE154A01025,ITC,1810,69,1879,4075332.37
CL342845,INE154A01025,ITC,729,0,729,1838847.15
CL997548,INE002A01018,RELIANCE,1131,0,1131,1000263.95
CL674195,INE155A01022,TATAMOTORS,831,0,831,1946390.03
CL274731,INE018A01030,LT,1373,0,1373,4115261.53
CL930060,INE238A01026,AXISBANK,2286,0,2286,4986621.67
CL397078,INE155A01022,TATAMOTORS,2914,0,2914,7492269.12
CL008800,INE002A01018,RELIANCE,4,0,4,1261.21
CL819706,INE001A01036,HDFC,2170,0,2170,351737.58
CL353994,INE018A01030,LT,340,91,431,398818.03
CL007084,INE238A01026,AXISBANK,402,0,402,1069120.06
CL077650,INE090A01021,ICICIBANK,1225,0,1225,1054584.45
CL660683,INE238A01026,AXISBANK,1241,0,1241,320010.03
CL163432,INE238A01026,AXISBANK,384,280,664,1709257.18
CL208133,INE237A01028,KOTAKBANK,2143,0,2143,1587645.38
CL949346,INE154A01025,ITC,1031,0,1031,2979542.27
CL339970,INE090A01021,ICICIBANK,901,0,901,1259530.33
CL464885,INE009A01021,INFY,889,0,889,1243186.54
CL852264,INE154A01025,ITC,1154,0,1154,663836.88
CL603778,INE062A01020,SBIN,1501,117,1618,3901646.32
CL303404,INE154A01025,ITC,14,0,14,25079.88
CL516460,INE237A01028,KOTAKBANK,1428,0,1428,2401921.22
CL751416,INE155A01022,TATAMOTORS,2203,281,2484,1815961.17
CL736022,INE238A01026,AXISBANK,831,0,831,1160323.02
CL435519,INE001A01036,HDFC,2936,0,2936,1057849.78
CL686956,INE002A01018,RELIANCE,2187,0,2187,780415.05
CL107956,INE237A01028,KOTAKBANK,416,0,416,263864.97
CL178091,INE090A01021,ICICIBANK,2994,0,2994,3665228.21
CL275338,INE018A01030,LT,2624,0,2624,3157493.89
CL736812,INE090A01021,ICICIBANK,589,60,649,1057556.18
CL735514,INE009A01021,INFY,986,0,986,1622037.94
CL712024,INE062A01020,SBIN,2652,59,2711,6225661.6
CL298484,INE237A01028,KOTAKBANK,2395,0,2395,1430111.24
CL319860,INE002A01018,RELIANCE,2711,0,2711,4190908.17
CL723653,INE009A01021,INFY,2419,0,2419,4986916.03
CL885610,INE001A01036,HDFC,1558,0,1558,3935227.39
CL061662,INE154A01025,ITC,2103,213,2316,4453908.15
CL941395,INE009A01021,INFY,80,0,80,91789.1
CL959085,INE009A01021,INFY,1441,66,1507,773402.84
CL178510,INE018A01030,LT,2199,34,2233,6231878.37
CL645468,INE090A01021,ICICIBANK,1902,0,1902,258618.88
CL862247,INE062A01020,SBIN,263,0,263,371770.16
CL389064,INE154A01025,ITC,285,0,285,45006.07
CL017913,INE237A01028,KOTAKBANK,603,0,603,792886.95
CL037246,INE155A01022,TATAMOTORS,2334,178,2512,6151160.76
CL582713,INE238A01026,AXISBANK,489,109,598,183709.62
CL252817,INE009A01021,INFY,1005,78,1083,989784.44
CL881897,INE009A01021,INFY,1591,0,1591,2641099.07
CL100679,INE062A01020,SBIN,736,0,736,158587.23
CL986749,INE009A01021,INFY,1891,0,1891,808174.82
CL528243,INE237A01028,KOTAKBANK,2683,0,2683,4493052.98
CL585142,INE237A01028,KOTAKBANK,1831,0,1831,761627.87
CL320130,INE018A01030,LT,2903,0,2903,8018118.98
CL108259,INE238A01026,AXISBANK,909,0,909,1408525.53
CL387081,INE238A01026,AXISBANK,219,0,219,536073.62
CL773901,INE009A01021,INFY,2470,0,2470,4904773.13
CL370513,INE090A01021,ICICIBANK,657,16,673,521242.56
CL886085,INE009A01021,INFY,1540,296,1836,376413.39
CL236296,INE001A01036,HDFC,1088,0,1088,1276945.8
CL803429,INE018A01030,LT,2855,0,2855,1623876.91
CL031860,INE154A01025,ITC,1825,0,1825,3577769.71
CL374966,INE001A01036,HDFC,1961,0,1961,2034099.57
CL291412,INE062A01020,SBIN,681,0,681,1302208.11
CL876047,INE237A01028,KOTAKBANK,1456,0,1456,4187442.48
CL598911,INE009A01021,INFY,873,0,873,740930.17
CL617404,INE155A01022,TATAMOTORS,1620,0,1620,1775792.92
CL722699,INE009A01021,INFY,1897,0,1897,3581741.87
CL463655,INE018A01030,LT,469,0,469,1242696.36
CL062078,INE001A01036,HDFC,2401,0,2401,5301186.34
CL854353,INE155A01022,TATAMOTORS,2562,0,2562,987020.99
CL426987,INE154A01025,ITC,2332,0,2332,5593832.66
CL794918,INE009A01021,INFY,1254,0,1254,367605.42
CL662329,INE237A01028,KOTAKBANK,856,0,856,286548.7
CL795587,INE009A01021,INFY,2057,0,2057,3255658.87
CL118509,INE154A01025,ITC,228,0,228,147048.02
CL736774,INE155A01022,TATAMOTORS,2577,0,2577,6629291.1
CL401949,INE155A01022,TATAMOTORS,2177,0,2177,1735926.09
CL008917,INE237A01028,KOTAKBANK,283,0,283,832391.75
CL911037,INE238A01026,AXISBANK,208,0,208,289862.95
CL427203,INE002A01018,RELIANCE,1769,0,1769,1491278.76
CL170210,INE238A01026,AXISBANK,2620,0,2620,349801.95
CL244761,INE090A01021,ICICIBANK,2361,0,2361,1336835.32
CL272091,INE001A01036,HDFC,17,0,17,45174.3
CL696694,INE009A01021,INFY,621,0,621,1101899.08
CL706439,INE062A01020,SBIN,2978,197,3175,767675.21
CL249021,INE154A01025,ITC,1713,0,1713,1713448.51
CL921651,INE155A01022,TATAMOTORS,1413,0,1413,147170.83
CL178297,INE090A01021,ICICIBANK,482,0,482,781274.68
CL070569,INE018A01030,LT,127,0,127,174846.87
CL071063,INE154A01025,ITC,1754,0,1754,879721.13
CL638060,INE062A01020,SBIN,872,0,872,1523203.92
CL550953,INE238A01026,AXISBANK,225,0,225,419412.21
CL682598,INE090A01021,ICICIBANK,2641,52,2693,2699849.43
CL711179,INE009A01021,INFY,1845,0,1845,3181374.7
CL533529,INE154A01025,ITC,1664,0,1664,1051773.88
CL647381,INE090A01021,ICICIBANK,2994,0,2994,4492787.54
CL338031,INE237A01028,KOTAKBANK,1204,0,1204,3059843.15
CL935981,INE238A01026,AXISBANK,2739,0,2739,801242.95
CL368741,INE238A01026,AXISBANK,2058,293,2351,4114726.69
CL202413,INE237A01028,KOTAKBANK,480,0,480,628095.24
CL899611,INE009A01021,INFY,2285,0,2285,4484011.91
CL403222,INE237A01028,KOTAKBANK,1651,0,1651,543662.55
CL269514,INE154A01025,ITC,909,0,909,210450.64
CL804187,INE002A01018,RELIANCE,741,246,987,1503426.73
CL921282,INE090A01021,ICICIBANK,1272,0,1272,2009215.89
CL612533,INE062A01020,SBIN,1950,0,1950,4037131.95
CL734952,INE018A01030,LT,2292,0,2292,6787998.0
CL442029,INE154A01025,ITC,1214,0,1214,650168.12
CL538153,INE154A01025,ITC,2146,0,2146,5865782.06
CL116516,INE018A01030,LT,1279,59,1338,843498.54
CL393169,INE090A01021,ICICIBANK,1563,0,1563,4189469.41
CL578109,INE237A01028,KOTAKBANK,856,0,856,1175198.19
CL994169,INE002A01018,RELIANCE,2364,93,2457,1261372.98
CL093613,INE090A01021,ICICIBANK,2886,0,2886,1875129.77
CL813829,INE009A01021,INFY,1538,0,1538,4233356.79
CL375767,INE090A01021,ICICIBANK,1483,0,1483,2320299.36
CL198799,INE009A01021,INFY,2709,75,2784,6195718.67
CL463137,INE155A01022,TATAMOTORS,40,0,40,21245.64
CL393568,INE009A01021,INFY,1444,0,1444,1966221.81
CL773973,INE090A01021,ICICIBANK,2236,0,2236,3594629.91
CL715469,INE009A01021,INFY,1447,0,1447,3455664.01
CL900969,INE062A01020,SBIN,93,0,93,130995.03
CL262800,INE062A01020,SBIN,1912,39,1951,2547755.05
CL211727,INE062A01020,SBIN,533,0,533,939713.14
CL853426,INE009A01021,INFY,2060,184,2244,355017.79
CL878372,INE090A01021,ICICIBANK,1990,258,2248,556267.2
CL210966,INE238A01026,AXISBANK,673,0,673,708860.07
CL678470,INE154A01025,ITC,2362,0,2362,4952316.97
CL483738,INE237A01028,KOTAKBANK,849,0,849,717031.66
CL905614,INE090A01021,ICICIBANK,1954,0,1954,4319124.46
CL619708,INE154A01025,ITC,2637,0,2637,2182979.17
CL045336,INE238A01026,AXISBANK,2413,0,2413,6777616.13
CL009809,INE238A01026,AXISBANK,1444,0,1444,2916557.71
CL551420,INE001A01036,HDFC,1859,0,1859,2161325.15
CL901830,INE090A01021,ICICIBANK,1099,0,1099,2645230.39
CL878127,INE237A01028,KOTAKBANK,1072,0,1072,2155537.16
CL961581,INE237A01028,KOTAKBANK,2769,0,2769,1275763.03
CL024872,INE062A01020,SBIN,1950,0,1950,1722536.17
CL535267,INE237A01028,KOTAKBANK,1052,0,1052,834878.28
CL476095,INE018A01030,LT,2549,0,2549,3501099.36
CL327273,INE062A01020,SBIN,1761,0,1761,4945444.7
CL346848,INE090A01021,ICICIBANK,183,0,183,542764.34
CL796107,INE155A01022,TATAMOTORS,1264,170,1434,972223.08
CL997534,INE238A01026,AXISBANK,205,242,447,533313.78
CL662205,INE238A01026,AXISBANK,1305,0,1305,619991.7
CL637472,INE238A01026,AXISBANK,387,0,387,633628.53
CL788581,INE062A01020,SBIN,1251,0,1251,2793924.93
CL607635,INE062A01020,SBIN,859,0,859,205881.8
CL495396,INE090A01021,ICICIBANK,1875,0,1875,795639.55
CL532065,INE062A01020,SBIN,2351,85,2436,4318388.51
CL699819,INE001A01036,HDFC,2725,0,2725,2905615.52
CL832700,INE062A01020,SBIN,2208,0,2208,3255438.07
CL180483,INE002A01018,RELIANCE,879,215,1094,1896385.68
CL929186,INE001A01036,HDFC,2183,0,2183,4755889.51
CL601819,INE155A01022,TATAMOTORS,2376,0,2376,6135173.37
CL860304,INE237A01028,KOTAKBANK,1806,0,1806,3129923.76
CL221324,INE155A01022,TATAMOTORS,1760,0,1760,5150847.65
CL473470,INE154A01025,ITC,118,0,118,132647.06
CL406392,INE001A01036,HDFC,440,0,440,492510.49
CL346518,INE001A01036,HDFC,2922,0,2922,6725178.88
CL740975,INE009A01021,INFY,254,269,523,1512616.43
CL686669,INE237A01028,KOTAKBANK,1374,0,1374,4026412.0
CL582683,INE018A01030,LT,748,0,748,1064720.24
CL785340,INE018A01030,LT,1119,0,1119,641515.45
CL866319,INE237A01028,KOTAKBANK,1818,0,1818,3744169.11
CL672361,INE001A01036,HDFC,1088,0,1088,1700503.92
CL334198,INE238A01026,AXISBANK,1957,61,2018,4417652.65
CL698506,INE155A01022,TATAMOTORS,1931,195,2126,5216363.67
CL015847,INE154A01025,ITC,1286,225,1511,3920158.14
CL875569,INE154A01025,ITC,2663,0,2663,4555827.93
CL493329,INE154A01025,ITC,1466,0,1466,2721495.23
CL324061,INE001A01036,HDFC,467,0,467,138145.7
CL205072,INE001A01036,HDFC,651,233,884,668681.83
CL852964,INE090A01021,ICICIBANK,1025,0,1025,1141858.91
CL927487,INE001A01036,HDFC,2752,0,2752,292902.81
CL378044,INE154A01025,ITC,1127,0,1127,1549721.5
CL790564,INE018A01030,LT,1624,169,1793,5339007.2
CL863882,INE009A01021,INFY,1524,0,1524,409219.86
CL767163,INE001A01036,HDFC,2003,0,2003,3809852.94
CL127436,INE237A01028,KOTAKBANK,1912,0,1912,282227.76
CL666038,INE018A01030,LT,1169,259,1428,3400828.5
CL206212,INE237A01028,KOTAKBANK,2952,129,3081,2327185.35
CL670807,INE154A01025,ITC,1556,224,1780,2646672.15
CL652868,INE009A01021,INFY,1151,0,1151,2633816.48
CL186618,INE090A01021,ICICIBANK,957,13,970,2444652.21
CL081790,INE238A01026,AXISBANK,2899,0,2899,5530531.68
CL460870,INE237A01028,KOTAKBANK,807,0,807,1864666.41
CL108450,INE238A01026,AXISBANK,1246,194,1440,1653295.65
CL090823,INE237A01028,KOTAKBANK,679,0,679,1270100.05
CL222712,INE154A01025,ITC,2746,0,2746,682628.67
CL655003,INE238A01026,AXISBANK,1169,0,1169,365460.75
CL760346,INE155A01022,TATAMOTORS,1508,0,1508,1189370.42
CL583111,INE238A01026,AXISBANK,156,0,156,133953.52
CL582488,INE238A01026,AXISBANK,415,0,415,1155334.82
CL231040,INE002A01018,RELIANCE,705,0,705,759325.48
CL072057,INE001A01036,HDFC,553,0,553,1094290.35
CL555306,INE062A01020,SBIN,179,0,179,102811.48
CL334070,INE238A01026,AXISBANK,2092,0,2092,4571465.46
CL615126,INE238A01026,AXISBANK,1563,0,1563,1858620.11
CL393196,INE238A01026,AXISBANK,2658,0,2658,1985377.93
CL100751,INE238A01026,AXISBANK,2041,0,2041,4048778.08
CL390648,INE090A01021,ICICIBANK,2964,0,2964,3901829.82
CL119957,INE002A01018,RELIANCE,2798,0,2798,948179.17
CL257870,INE001A01036,HDFC,1586,0,1586,2790263.13
CL413272,INE237A01028,KOTAKBANK,2924,158,3082,2734573.06
CL094778,INE090A01021,ICICIBANK,2059,0,2059,2865143.39
CL228384,INE238A01026,AXISBANK,2371,0,2371,3294844.99
CL432761,INE062A01020,SBIN,2769,0,2769,2552255.1
CL401793,INE238A01026,AXISBANK,1896,0,1896,3286026.33
CL759585,INE238A01026,AXISBANK,2568,0,2568,6993774.19
CL086224,INE001A01036,HDFC,2261,0,2261,1140942.65
