TradeDate,Broker,ClientCode,Symbol,Side,Qty,Price,GrossAmount,ExchangeTradeID
2025-11-23,ALPHA_SEC,CL141629,ICICIBANK,BUY,369,587.11,216643.59,EX20251123000268
2025-11-21,DELTA_TRADES,CL909760,LT,BUY,190,163.84,31129.6,EX20251121000269
2025-11-22,ALPHA_SEC,CL259532,TATAMOTORS,SELL,20,537.69,10753.8,EX20251122000270
2025-11-23,DELTA_TRADES,CL738426,ICICIBANK,BUY,35,205.01,7175.35,EX20251123000271
2025-11-20,OMEGA_BROKING,CL326650,KOTAKBANK,BUY,280,1982.62,555133.6,EX20251120000272
2025-11-25,OMEGA_BROKING,CL631249,AXISBANK,BUY,137,2437.18,333893.66,EX20251125000273
2025-11-26,OMEGA_BROKING,CL140938,AXISBANK,SELL,267,246.38,65783.46,EX20251126000274
2025-11-23,BETA_INVEST,CL166715,HDFC,SELL,431,719.0,309889.0,EX20251123000275
2025-11-22,ALPHA_SEC,CL373814,SBIN,SELL,457,1418.41,648213.37,EX20251122000276
2025-11-29,DELTA_TRADES,CL351461,HDFC,SELL,325,1931.84,627848.0,EX20251129000277
2025-11-26,BETA_INVEST,CL981450,SBIN,BUY,399,373.63,149078.37,EX20251126000278
2025-11-29,OMEGA_BROKING,CL212387,HDFC,BUY,156,1673.11,261005.16,EX20251129000279
2025-11-21,BETA_INVEST,CL956927,TATAMOTORS,BUY,182,330.33,60120.06,EX20251121000280
2025-11-26,BETA_INVEST,CL461938,ITC,SELL,329,355.1,116827.9,EX20251126000281
2025-11-22,OMEGA_BROKING,CL635665,SBIN,SELL,39,1839.56,71742.84,EX20251122000282
2025-11-23,DELTA_TRADES,CL888769,KOTAKBANK,SELL,122,454.56,55456.32,EX20251123000283
2025-11-21,BETA_INVEST,CL058975,SBIN,SELL,209,1505.43,314634.87,EX20251121000284
2025-11-22,DELTA_TRADES,CL729322,HDFC,BUY,422,2582.96,1090009.12,EX20251122000285
2025-11-22,OMEGA_BROKING,CL842276,ICICIBANK,SELL,272,1649.39,448634.08,EX20251122000286
2025-11-24,OMEGA_BROKING,CL507376,TATAMOTORS,SELL,56,2966.37,166116.72,EX20251124000287
2025-11-22,BETA_INVEST,CL882852,KOTAKBANK,SELL,171,546.69,93483.99,EX20251122000288
2025-11-24,BETA_INVEST,CL162530,AXISBANK,SELL,468,455.97,213393.96,EX20251124000289
2025-11-21,ALPHA_SEC,CL735929,LT,BUY,465,1625.56,755885.4,EX20251121000290
2025-11-25,BETA_INVEST,CL739001,HDFC,SELL,486,1274.06,619193.16,EX20251125000291
2025-11-20,OMEGA_BROKING,CL785630,LT,BUY,36,1921.35,69168.6,EX20251120000292
2025-11-20,ALPHA_SEC,CL031925,TATAMOTORS,BUY,453,296.93,134509.29,EX20251120000293
2025-11-25,OMEGA_BROKING,CL841567,INFY,SELL,465,2183.27,1015220.55,EX20251125000294
2025-11-25,ALPHA_SEC,CL552439,ITC,BUY,195,519.39,101281.05,EX20251125000295
2025-11-21,ALPHA_SEC,CL190536,LT,BUY,285,1270.3,362035.5,EX20251121000296
2025-11-24,ALPHA_SEC,CL277488,KOTAKBANK,BUY,66,1942.26,128189.16,EX20251124000297
2025-11-21,BETA_INVEST,CL266385,LT,SELL,238,723.6,172216.8,EX20251121000298
2025-11-29,BETA_INVEST,CL847254,KOTAKBANK,SELL,139,2677.55,372179.45,EX20251129000299
2025-11-25,OMEGA_BROKING,CL997896,HDFC,SELL,233,1185.23,276158.59,EX20251125000300
2025-11-24,OMEGA_BROKING,CL102842,HDFC,BUY,18,206.58,3718.44,EX20251124000301
2025-11-20,BETA_INVEST,CL949270,ICICIBANK,BUY,235,2485.64,584125.4,EX20251120000302
2025-11-25,DELTA_TRADES,CL299117,RELIANCE,BUY,286,1299.57,371677.02,EX20251125000303
2025-11-21,DELTA_TRADES,CL772822,HDFC,SELL,257,1010.27,259639.39,EX20251121000304
2025-11-26,BETA_INVEST,CL783863,ITC,BUY,396,791.02,313243.92,EX20251126000305
2025-11-24,BETA_INVEST,CL579037,ITC,BUY,60,1172.48,70348.8,EX20251124000306
2025-11-20,DELTA_TRADES,CL808268,ICICIBANK,SELL,379,2791.55,1057997.45,EX20251120000307
2025-11-26,ALPHA_SEC,CL928806,SBIN,SELL,187,1594.33,298139.71,EX20251126000308
2025-11-25,DELTA_TRADES,CL021092,KOTAKBANK,BUY,413,2599.06,1073411.78,EX20251125000309
2025-11-21,OMEGA_BROKING,CL623534,RELIANCE,BUY,446,2070.69,923527.74,EX20251121000310
2025-11-26,BETA_INVEST,CL890186,HDFC,BUY,302,1344.7,406099.4,EX20251126000311
2025-11-20,OMEGA_BROKING,CL708417,LT,BUY,341,324.13,110528.33,EX20251120000312
2025-11-20,OMEGA_BROKING,CL228841,TATAMOTORS,BUY,367,2365.0,867955.0,EX20251120000313
2025-11-24,OMEGA_BROKING,CL523759,SBIN,SELL,305,2849.37,869057.85,EX20251124000314
2025-11-22,ALPHA_SEC,CL416073,TATAMOTORS,SELL,60,1118.03,67081.8,EX20251122000315
2025-11-23,BETA_INVEST,CL674957,RELIANCE,BUY,375,2425.69,909633.75,EX20251123000316
2025-11-26,BETA_INVEST,CL099595,AXISBANK,BUY,302,219.63,66328.26,EX20251126000317
2025-11-25,DELTA_TRADES,CL486380,KOTAKBANK,BUY,186,1436.48,267185.28,EX20251125000318
2025-11-23,ALPHA_SEC,CL965158,AXISBANK,SELL,20,2207.9,44158.0,EX20251123000319
2025-11-22,BETA_INVEST,CL892660,KOTAKBANK,SELL,151,768.96,116112.96,EX20251122000320
2025-11-21,OMEGA_BROKING,CL066318,KOTAKBANK,BUY,124,2645.46,328037.04,EX20251121000321
2025-11-21,BETA_INVEST,CL615977,ICICIBANK,BUY,10,1198.32,11983.2,EX20251121000322
2025-11-22,OMEGA_BROKING,CL107933,TATAMOTORS,SELL,437,139.74,61066.38,EX20251122000323
2025-11-21,ALPHA_SEC,CL994774,INFY,BUY,90,1179.59,106163.1,EX20251121000324
2025-11-23,ALPHA_SEC,CL207196,ITC,SELL,201,1265.65,254395.65,EX20251123000325
2025-11-22,BETA_INVEST,CL215940,KOTAKBANK,BUY,37,2227.98,82435.26,EX20251122000326
2025-11-24,BETA_INVEST,CL834305,ITC,SELL,142,1539.22,218569.24,EX20251124000327
2025-11-25,BETA_INVEST,CL782831,HDFC,BUY,183,966.8,176924.4,EX20251125000328
2025-11-26,BETA_INVEST,CL888058,KOTAKBANK,BUY,471,1698.48,799984.08,EX20251126000329
2025-11-24,BETA_INVEST,CL524377,SBIN,SELL,187,2081.62,389262.94,EX20251124000330
2025-11-24,OMEGA_BROKING,CL142026,LT,SELL,165,2280.58,376295.7,EX20251124000331
2025-11-29,OMEGA_BROKING,CL849926,RELIANCE,SELL,333,2714.85,904045.05,EX20251129000332
2025-11-24,DELTA_TRADES,CL565400,LT,BUY,358,302.55,108312.9,EX20251124000333
2025-11-26,BETA_INVEST,CL151890,AXISBANK,SELL,144,1920.26,276517.44,EX20251126000334
2025-11-25,OMEGA_BROKING,CL096989,HDFC,SELL,20,379.75,7595.0,EX20251125000335
2025-11-25,ALPHA_SEC,CL541781,RELIANCE,SELL,256,1019.82,261073.92,EX20251125000336
2025-11-20,DELTA_TRADES,CL200751,HDFC,BUY,309,225.26,69605.34,EX20251120000337
2025-11-24,ALPHA_SEC,CL949180,TATAMOTORS,SELL,471,636.72,299895.12,EX20251124000338
2025-11-20,DELTA_TRADES,CL075662,KOTAKBANK,BUY,442,2041.31,902259.02,EX20251120000339
2025-11-20,BETA_INVEST,CL682913,AXISBANK,SELL,346,239.43,82842.78,EX20251120000340
2025-11-24,BETA_INVEST,CL947015,LT,SELL,250,942.83,235707.5,EX20251124000341
2025-11-24,OMEGA_BROKING,CL927731,HDFC,BUY,222,2927.65,649938.3,EX20251124000342
2025-11-20,DELTA_TRADES,CL259763,AXISBANK,SELL,137,2522.74,345615.38,EX20251120000343
2025-11-26,DELTA_TRADES,CL988932,KOTAKBANK,BUY,163,1769.51,288430.13,EX20251126000344
2025-11-23,ALPHA_SEC,CL902828,ICICIBANK,BUY,154,2686.48,413717.92,EX20251123000345
2025-11-22,DELTA_TRADES,CL924973,AXISBANK,SELL,463,2363.0,1094069.0,EX20251122000346
2025-11-23,ALPHA_SEC,CL758998,SBIN,SELL,170,2026.05,344428.5,EX20251123000347
2025-11-20,ALPHA_SEC,CL413259,HDFC,SELL,201,980.57,197094.57,EX20251120000348
2025-11-25,ALPHA_SEC,CL598958,RELIANCE,BUY,152,573.85,87225.2,EX20251125000349
2025-11-24,OMEGA_BROKING,CL770445,AXISBANK,BUY,256,195.5,50048.0,EX20251124000350
2025-11-24,ALPHA_SEC,CL575784,KOTAKBANK,BUY,227,1733.53,393511.31,EX20251124000351
2025-11-23,BETA_INVEST,CL694623,ICICIBANK,SELL,9,2791.36,25122.24,EX20251123000352
2025-11-20,ALPHA_SEC,CL624902,ICICIBANK,BUY,328,2227.32,730560.96,EX20251120000353
2025-11-24,OMEGA_BROKING,CL666566,ITC,BUY,477,2033.15,969812.55,EX20251124000354
2025-11-26,OMEGA_BROKING,CL901440,HDFC,BUY,343,1093.58,375097.94,EX20251126000355
2025-11-20,DELTA_TRADES,CL493470,SBIN,BUY,24,286.66,6879.84,EX20251120000356
2025-11-26,ALPHA_SEC,CL365526,AXISBANK,SELL,315,1885.7,593995.5,EX20251126000357
2025-11-23,OMEGA_BROKING,CL955279,LT,BUY,78,1233.54,96216.12,EX20251123000358
2025-11-24,DELTA_TRADES,CL307004,TATAMOTORS,SELL,132,1912.33,252427.56,EX20251124000359
2025-11-22,DELTA_TRADES,CL634008,TATAMOTORS,BUY,177,1245.69,220487.13,EX20251122000360
2025-11-24,OMEGA_BROKING,CL574418,INFY,BUY,84,654.67,54992.28,EX20251124000361
2025-11-22,DELTA_TRADES,CL292665,RELIANCE,BUY,44,1087.24,47838.56,EX20251122000362
2025-11-23,BETA_INVEST,CL424578,INFY,BUY,89,1358.91,120942.99,EX20251123000363
2025-11-22,ALPHA_SEC,CL598191,SBIN,SELL,413,2076.61,857639.93,EX20251122000364
2025-11-20,ALPHA_SEC,CL617792,HDFC,BUY,111,146.77,16291.47,EX20251120000365
2025-11-21,ALPHA_SEC,CL443012,AXISBANK,SELL,399,720.01,287283.99,EX20251121000366
2025-11-29,OMEGA_BROKING,CL972942,ITC,BUY,317,2527.93,801353.81,EX20251129000367
2025-11-25,OMEGA_BROKING,CL407148,TATAMOTORS,BUY,298,2599.16,774549.68,EX20251125000368
2025-11-23,DELTA_TRADES,CL263227,ICICIBANK,BUY,295,962.73,284005.35,EX20251123000369
2025-11-21,BETA_INVEST,CL298624,SBIN,BUY,227,2715.35,616384.45,EX20251121000370
2025-11-22,ALPHA_SEC,CL286907,SBIN,BUY,499,2823.24,1408796.76,EX20251122000371
2025-11-21,ALPHA_SEC,CL593601,TATAMOTORS,SELL,222,1801.05,399833.1,EX20251121000372
2025-11-21,DELTA_TRADES,CL026642,KOTAKBANK,SELL,70,2677.0,187390.0,EX20251121000373
2025-11-24,OMEGA_BROKING,CL108992,LT,SELL,144,648.51,93385.44,EX20251124000374
2025-11-22,OMEGA_BROKING,CL226386,ICICIBANK,SELL,341,1586.43,540972.63,EX20251122000375
2025-11-24,DELTA_TRADES,CL910689,SBIN,BUY,315,2662.87,838804.05,EX20251124000376
2025-11-26,OMEGA_BROKING,CL245944,ICICIBANK,BUY,0,903.05,0.0,EX20251126000377
2025-11-20,DELTA_TRADES,CL404762,AXISBANK,BUY,310,-912.49,-282871.9,EX20251120000378
2025-11-21,ALPHA_SEC,CL697853,ITC,BUY,463,1673.6,774876.8,EX20251121000379
2025-11-24,OMEGA_BROKING,CL069105,HDFC,SELL,246,2080.44,511788.24,EX20251124000380
2025-11-24,ALPHA_SEC,CL967456,TATAMOTORS,SELL,213,1206.59,257003.67,EX20251124000381
2025-11-20,DELTA_TRADES,CL987276,ITC,SELL,278,1983.22,551335.16,EX20251120000382
2025-11-21,OMEGA_BROKING,CL887924,ICICIBANK,SELL,387,2456.81,950785.47,EX20251121000383
2025-11-29,OMEGA_BROKING,CL677884,LT,SELL,0,1386.61,0.0,EX20251129000384
2025-11-21,OMEGA_BROKING,CL893244,LT,SELL,129,855.63,110376.27,EX20251121000385
2025-11-29,BETA_INVEST,CL851917,INFY,BUY,140,1305.86,182820.4,EX20251129000386
2025-11-26,BETA_INVEST,CL853385,SBIN,BUY,139,854.19,118732.41,EX20251126000387
2025-11-23,ALPHA_SEC,CL740692,ITC,BUY,281,463.12,130136.72,EX20251123000388
2025-11-22,DELTA_TRADES,CL098229,HDFC,BUY,193,1629.07,314410.51,EX20251122000389
2025-11-22,OMEGA_BROKING,CL980555,RELIANCE,BUY,79,1305.98,103172.42,EX20251122000390
2025-11-22,OMEGA_BROKING,CL686371,SBIN,SELL,99,2509.03,248393.97,EX20251122000391
2025-11-20,DELTA_TRADES,CL549588,HDFC,SELL,332,625.12,207539.84,EX20251120000392
2025-11-23,BETA_INVEST,CL649705,INFY,BUY,246,907.29,223193.34,EX20251123000393
2025-11-23,ALPHA_SEC,CL390475,LT,SELL,231,2061.8,476275.8,EX20251123000394
2025-11-22,ALPHA_SEC,CL090729,AXISBANK,SELL,149,456.57,68028.93,EX20251122000395
2025-11-25,OMEGA_BROKING,CL722625,AXISBANK,BUY,47,2742.38,128891.86,EX20251125000396
2025-11-24,BETA_INVEST,CL031186,ITC,BUY,419,2832.58,1186851.02,EX20251124000397
2025-11-22,ALPHA_SEC,CL692382,ITC,SELL,341,1577.05,537774.05,EX20251122000398
2025-11-24,BETA_INVEST,CL725470,INFY,BUY,207,2054.92,425368.44,EX20251124000399
2025-11-24,ALPHA_SEC,CL562953,AXISBANK,BUY,143,537.01,76792.43,EX20251124000400
2025-11-21,ALPHA_SEC,CL554835,TATAMOTORS,SELL,49,2052.2,100557.8,EX20251121000401
2025-11-20,ALPHA_SEC,CL536627,RELIANCE,SELL,137,2294.32,314321.84,EX20251120000402
2025-11-29,ALPHA_SEC,CL067050,ICICIBANK,SELL,332,384.55,127670.6,EX20251129000403
2025-11-22,BETA_INVEST,CL770132,SBIN,SELL,358,415.04,148584.32,EX20251122000404
2025-11-24,DELTA_TRADES,CL760552,SBIN,BUY,416,1822.03,757964.48,EX20251124000405
2025-11-20,ALPHA_SEC,CL622777,LT,SELL,436,2950.16,1286269.76,EX20251120000406
2025-11-23,OMEGA_BROKING,CL370135,SBIN,BUY,74,1022.74,75682.76,EX20251123000407
2025-11-24,OMEGA_BROKING,CL702505,AXISBANK,BUY,410,1483.03,608042.3,EX20251124000408
2025-11-25,DELTA_TRADES,CL862615,KOTAKBANK,SELL,334,383.3,128022.2,EX20251125000409
2025-11-24,BETA_INVEST,CL565345,LT,SELL,161,1848.97,297684.17,EX20251124000410
2025-11-22,BETA_INVEST,CL608587,ICICIBANK,SELL,406,2393.37,971708.22,EX20251122000411
2025-11-21,BETA_INVEST,CL541180,TATAMOTORS,BUY,408,317.94,129719.52,EX20251121000412
2025-11-24,OMEGA_BROKING,CL687058,SBIN,BUY,303,2810.27,851511.81,EX20251124000413
2025-11-22,DELTA_TRADES,CL977905,HDFC,BUY,302,1376.93,415832.86,EX20251122000414
2025-11-21,DELTA_TRADES,CL867199,HDFC,SELL,273,2419.37,660488.01,EX20251121000415
2025-11-22,OMEGA_BROKING,CL666156,AXISBANK,SELL,232,1462.02,339188.64,EX20251122000416
2025-11-21,BETA_INVEST,CL143087,LT,BUY,478,2490.84,1190621.52,EX20251121000417
2025-11-24,BETA_INVEST,CL347658,ITC,BUY,10,2185.03,21850.3,EX20251124000418
2025-11-23,OMEGA_BROKING,CL188368,ICICIBANK,SELL,212,2836.67,601374.04,EX20251123000419
2025-11-23,DELTA_TRADES,CL992264,ICICIBANK,SELL,221,499.35,110356.35,EX20251123000420
2025-11-24,OMEGA_BROKING,CL536601,ICICIBANK,SELL,40,1194.04,47761.6,EX20251124000421
2025-11-23,DELTA_TRADES,CL181515,TATAMOTORS,BUY,89,1964.88,174874.32,EX20251123000422
2025-11-24,BETA_INVEST,CL363022,TATAMOTORS,BUY,406,773.32,313967.92,EX20251124000423
2025-11-20,OMEGA_BROKING,CL905861,SBIN,BUY,334,419.98,140273.32,EX20251120000424
2025-11-24,ALPHA_SEC,CL998899,KOTAKBANK,BUY,331,2106.57,697274.67,EX20251124000425
2025-11-22,ALPHA_SEC,CL615002,INFY,BUY,143,1422.86,203468.98,EX20251122000426
2025-11-22,OMEGA_BROKING,CL184147,SBIN,SELL,280,301.79,84501.2,EX20251122000427
2025-11-25,DELTA_TRADES,CL761830,TATAMOTORS,SELL,438,2360.41,1033859.58,EX20251125000428
2025-11-21,ALPHA_SEC,CL806905,KOTAKBANK,SELL,469,1197.18,561477.42,EX20251121000429
2025-11-23,ALPHA_SEC,CL748038,HDFC,SELL,84,1037.43,87144.12,EX20251123000430
2025-11-25,OMEGA_BROKING,CL998792,RELIANCE,SELL,489,2706.41,1323434.49,EX20251125000431
2025-11-22,OMEGA_BROKING,CL058608,ITC,SELL,11,2953.41,32487.51,EX20251122000432
2025-11-20,ALPHA_SEC,CL039561,RELIANCE,BUY,159,922.7,146709.3,EX20251120000433
2025-11-22,BETA_INVEST,CL298550,AXISBANK,SELL,431,-1303.21,-561683.51,EX20251122000434
2025-11-24,DELTA_TRADES,CL580752,ICICIBANK,SELL,81,1184.26,95925.06,EX20251124000435
2025-11-25,DELTA_TRADES,CL923025,HDFC,BUY,287,845.85,242758.95,EX20251125000436
2025-11-23,DELTA_TRADES,CL356742,RELIANCE,SELL,442,826.16,365162.72,EX20251123000437
2025-11-20,DELTA_TRADES,CL179976,ICICIBANK,BUY,414,1149.67,475963.38,EX20251120000438
2025-11-26,BETA_INVEST,CL628569,ICICIBANK,SELL,157,672.15,105527.55,EX20251126000439
2025-11-22,DELTA_TRADES,CL612469,KOTAKBANK,SELL,242,1863.73,451022.66,EX20251122000440
2025-11-23,ALPHA_SEC,CL252579,RELIANCE,SELL,386,1393.82,538014.52,EX20251123000441
2025-11-26,OMEGA_BROKING,CL722130,SBIN,SELL,90,2529.33,227639.7,EX20251126000442
2025-11-22,DELTA_TRADES,CL242238,AXISBANK,SELL,390,2597.01,1012833.9,EX20251122000443
2025-11-23,DELTA_TRADES,CL867193,TATAMOTORS,BUY,0,281.24,0.0,EX20251123000444
2025-11-20,ALPHA_SEC,CL143478,HDFC,BUY,361,2240.71,808896.31,EX20251120000445
2025-11-22,BETA_INVEST,CL289122,HDFC,BUY,236,2510.52,592482.72,EX20251122000446
2025-11-22,ALPHA_SEC,CL767552,ITC,BUY,34,2231.7,75877.8,EX20251122000447
2025-11-25,BETA_INVEST,CL875438,SBIN,BUY,201,1603.81,322365.81,EX20251125000448
2025-11-23,OMEGA_BROKING,CL190738,RELIANCE,SELL,480,2918.84,1401043.2,EX20251123000449
2025-11-21,ALPHA_SEC,CL366321,TATAMOTORS,BUY,29,2221.89,64434.81,EX20251121000450
2025-11-26,OMEGA_BROKING,CL078063,HDFC,SELL,0,589.31,0.0,EX20251126000451
2025-11-20,BETA_INVEST,CL223227,INFY,BUY,279,2070.95,577795.05,EX20251120000452
2025-11-25,OMEGA_BROKING,CL715926,ICICIBANK,BUY,41,2925.48,119944.68,EX20251125000453
2025-11-23,ALPHA_SEC,CL566234,TATAMOTORS,BUY,354,2693.68,953562.72,EX20251123000454
2025-11-25,ALPHA_SEC,CL240230,HDFC,BUY,259,2523.87,653682.33,EX20251125000455
2025-11-20,ALPHA_SEC,CL373200,HDFC,SELL,110,1503.79,165416.9,EX20251120000456
2025-11-26,OMEGA_BROKING,CL195564,AXISBANK,BUY,10,724.38,7243.8,EX20251126000457
2025-11-26,OMEGA_BROKING,CL844408,KOTAKBANK,BUY,377,2498.89,942081.53,EX20251126000458
2025-11-26,ALPHA_SEC,CL624460,SBIN,BUY,360,846.15,304614.0,EX20251126000459
2025-11-20,ALPHA_SEC,CL982298,HDFC,SELL,434,1241.0,538594.0,EX20251120000460
2025-11-22,DELTA_TRADES,CL316032,AXISBANK,BUY,473,1398.92,661689.16,EX20251122000461
2025-11-26,OMEGA_BROKING,CL291697,INFY,BUY,68,2342.06,159260.08,EX20251126000462
2025-11-24,DELTA_TRADES,CL694704,HDFC,BUY,463,683.99,316687.37,EX20251124000463
2025-11-20,ALPHA_SEC,CL569263,INFY,BUY,343,709.57,243382.51,EX20251120000464
2025-11-24,OMEGA_BROKING,CL012144,LT,SELL,278,508.43,141343.54,EX20251124000465
2025-11-24,OMEGA_BROKING,CL638675,KOTAKBANK,SELL,221,1316.83,291019.43,EX20251124000466
2025-11-20,OMEGA_BROKING,CL508695,ICICIBANK,BUY,109,1509.74,164561.66,EX20251120000467
2025-11-22,DELTA_TRADES,CL064469,HDFC,BUY,160,171.09,27374.4,EX20251122000468
2025-11-24,BETA_INVEST,CL113535,SBIN,SELL,140,1547.81,216693.4,EX20251124000469
2025-11-22,BETA_INVEST,CL048414,KOTAKBANK,SELL,329,469.57,154488.53,EX20251122000470
2025-11-25,BETA_INVEST,CL665529,ITC,SELL,426,1773.68,755587.68,EX20251125000471
2025-11-25,DELTA_TRADES,CL002678,SBIN,BUY,244,2890.79,705352.76,EX20251125000472
2025-11-20,OMEGA_BROKING,CL184237,LT,SELL,191,1921.43,366993.13,EX20251120000473
2025-11-26,BETA_INVEST,CL902469,LT,BUY,323,982.12,317224.76,EX20251126000474
2025-11-20,BETA_INVEST,CL987869,AXISBANK,SELL,178,304.86,54265.08,EX20251120000475
2025-11-25,OMEGA_BROKING,CL944470,ITC,SELL,216,2999.97,647993.52,EX20251125000476
2025-11-21,BETA_INVEST,CL832093,TATAMOTORS,SELL,125,1607.04,200880.0,EX20251121000477
2025-11-23,BETA_INVEST,CL903887,AXISBANK,BUY,354,2220.34,786000.36,EX20251123000478
2025-11-20,DELTA_TRADES,CL188329,AXISBANK,BUY,72,900.71,64851.12,EX20251120000479
2025-11-25,OMEGA_BROKING,CL434110,TATAMOTORS,BUY,478,196.35,93855.3,EX20251125000480
2025-11-25,OMEGA_BROKING,CL750756,LT,SELL,448,182.87,81925.76,EX20251125000481
2025-11-20,OMEGA_BROKING,CL363679,RELIANCE,BUY,429,2654.37,1138724.73,EX20251120000482
2025-11-21,OMEGA_BROKING,CL354755,ICICIBANK,SELL,63,507.65,31981.95,EX20251121000483
2025-11-20,DELTA_TRADES,CL264045,ICICIBANK,SELL,93,2118.88,197055.84,EX20251120000484
2025-11-22,DELTA_TRADES,CL538997,ITC,BUY,469,2993.97,1404171.93,EX20251122000485
2025-11-26,OMEGA_BROKING,CL448527,SBIN,BUY,148,1428.9,211477.2,EX20251126000486
2025-11-25,BETA_INVEST,CL097122,HDFC,BUY,455,521.75,237396.25,EX20251125000487
2025-11-25,ALPHA_SEC,CL300619,TATAMOTORS,SELL,417,2182.56,910127.52,EX20251125000488
2025-11-22,OMEGA_BROKING,CL561640,RELIANCE,SELL,367,785.29,288201.43,EX20251122000489
2025-11-21,BETA_INVEST,CL845949,INFY,BUY,111,2371.7,263258.7,EX20251121000490
2025-11-23,DELTA_TRADES,CL378693,HDFC,SELL,23,1801.1,41425.3,EX20251123000491
2025-11-21,DELTA_TRADES,CL609885,ICICIBANK,BUY,357,883.12,315273.84,EX20251121000492
2025-11-22,DELTA_TRADES,CL117447,KOTAKBANK,BUY,174,2129.4,370515.6,EX20251122000493
2025-11-23,BETA_INVEST,CL003457,TATAMOTORS,SELL,4,463.75,1855.0,EX20251123000494
2025-11-25,DELTA_TRADES,CL460288,SBIN,BUY,489,1970.18,963418.02,EX20251125000495
2025-11-29,OMEGA_BROKING,CL316466,HDFC,BUY,209,2289.63,478532.67,EX20251129000496
2025-11-23,OMEGA_BROKING,CL021333,SBIN,SELL,70,2631.21,184184.7,EX20251123000497
2025-11-29,DELTA_TRADES,CL581893,ITC,SELL,389,1386.63,539399.07,EX20251129000498
2025-11-22,OMEGA_BROKING,CL409442,KOTAKBANK,BUY,291,1937.1,563696.1,EX20251122000499
2025-11-26,ALPHA_SEC,CL282048,RELIANCE,BUY,464,638.11,296083.04,EX20251126000500
2025-11-24,BETA_INVEST,CL568353,INFY,SELL,340,585.38,199029.2,EX20251124000501
2025-11-22,DELTA_TRADES,CL064878,RELIANCE,SELL,476,1687.42,803211.92,EX20251122000502
2025-11-21,BETA_INVEST,CL264625,TATAMOTORS,BUY,347,718.39,249281.33,EX20251121000503
2025-11-26,BETA_INVEST,CL570822,RELIANCE,SELL,75,1554.74,116605.5,EX20251126000504
2025-11-21,DELTA_TRADES,CL248412,INFY,BUY,269,558.05,150115.45,EX20251121000505
2025-11-23,OMEGA_BROKING,CL872446,HDFC,BUY,354,2607.59,923086.86,EX20251123000506
2025-11-23,BETA_INVEST,CL267247,HDFC,BUY,30,2167.72,65031.6,EX20251123000507
2025-11-20,ALPHA_SEC,CL206993,TATAMOTORS,SELL,79,1898.49,149980.71,EX20251120000508
2025-11-22,ALPHA_SEC,CL918646,TATAMOTORS,BUY,428,1924.92,823865.76,EX20251122000509
2025-11-25,DELTA_TRADES,CL617143,LT,SELL,126,1235.04,155615.04,EX20251125000510
2025-11-24,BETA_INVEST,CL295428,AXISBANK,SELL,320,2833.26,906643.2,EX20251124000511
2025-11-23,BETA_INVEST,CL606552,HDFC,BUY,456,2684.7,1224223.2,EX20251123000512
2025-11-26,ALPHA_SEC,CL085760,RELIANCE,SELL,270,2476.65,668695.5,EX20251126000513
2025-11-23,DELTA_TRADES,CL717088,LT,BUY,31,2680.16,83084.96,EX20251123000514
2025-11-20,OMEGA_BROKING,CL718803,TATAMOTORS,BUY,49,2567.27,125796.23,EX20251120000515
2025-11-22,DELTA_TRADES,CL127548,LT,BUY,284,1250.91,355258.44,EX20251122000516
2025-11-23,BETA_INVEST,CL430367,KOTAKBANK,BUY,93,2607.71,242517.03,EX20251123000517
2025-11-20,ALPHA_SEC,CL077348,ITC,BUY,327,1727.19,564791.13,EX20251120000518
2025-11-24,OMEGA_BROKING,CL502558,LT,SELL,0,1931.0,0.0,EX20251124000519
2025-11-21,OMEGA_BROKING,CL159102,INFY,BUY,186,434.77,80867.22,EX20251121000520
2025-11-22,DELTA_TRADES,CL394976,AXISBANK,BUY,124,2813.08,348821.92,EX20251122000521
2025-11-23,OMEGA_BROKING,CL130390,SBIN,SELL,486,2627.58,1277003.88,EX20251123000522
2025-11-23,OMEGA_BROKING,CL956740,HDFC,BUY,479,2419.56,1158969.24,EX20251123000523
2025-11-25,DELTA_TRADES,CL523721,LT,BUY,452,2608.49,1179037.48,EX20251125000524
2025-11-25,DELTA_TRADES,CL755403,HDFC,BUY,73,2230.09,162796.57,EX20251125000525
2025-11-29,OMEGA_BROKING,CL089660,ICICIBANK,SELL,322,1976.52,636439.44,EX20251129000526
2025-11-26,DELTA_TRADES,CL791624,SBIN,BUY,367,2911.74,1068608.58,EX20251126000527
2025-11-24,ALPHA_SEC,CL135957,RELIANCE,SELL,128,2429.42,310965.76,EX20251124000528
2025-11-29,BETA_INVEST,CL864732,AXISBANK,BUY,213,2858.82,608928.66,EX20251129000529
2025-11-20,BETA_INVEST,CL069129,RELIANCE,SELL,113,2742.4,309891.2,EX20251120000530
2025-11-25,OMEGA_BROKING,CL894959,ICICIBANK,SELL,20,2435.07,48701.4,EX20251125000531
2025-11-20,DELTA_TRADES,CL238881,INFY,BUY,155,2905.4,450337.0,EX20251120000532
2025-11-24,BETA_INVEST,CL338683,SBIN,BUY,59,2560.4,151063.6,EX20251124000533
2025-11-21,DELTA_TRADES,CL566876,INFY,BUY,87,1836.12,159742.44,EX20251121000534
2025-11-23,ALPHA_SEC,CL449091,INFY,BUY,470,1754.89,824798.3,EX20251123000535
