DP_Client_ID,ISIN_Code,Security_Desc,Holding,Pledge_Qty,MktPrice,HoldingValue
CL969585,INE090A01021,ICICI BANK LTD,2515,0,2056.36,5171745.4
CL989099,INE062A01020,STATE BANK OF INDIA,3423,0,2026.51,6936743.73
CL552925,INE237A01028,KOTAK MAHINDRA BANK,2092,0,104.23,218049.16
CL077684,INE155A01022,TATA MOTORS LTD,1181,0,2665.36,3147790.16
CL221635,INE154A01025,ITC LTD EQ,1995,0,2959.32,5903843.4
CL984451,INE237A01028,KOTAK MAHINDRA BANK,840,0,416.28,349675.2
CL699539,INE062A01020,STATE BANK OF INDIA,1122,0,2202.43,2471126.46
CL573698,INE238A01026,AXIS BANK LTD EQ,128,0,1755.17,224661.76
CL019493,INE237A01028,KOTAK MAHINDRA BANK,2895,0,328.2,950139.0
CL540635,INE001A01036,HDFC BANK LTD,1729,0,2902.79,5018923.91
CL915064,INE155A01022,TATA MOTORS LTD,272,0,1756.56,477784.32
CL380807,INE062A01020,STATE BANK OF INDIA,3174,0,2577.66,8181492.84
CL557621,INE009A01021,INFOSYS LTD,3411,0,2519.04,8592445.44
CL236637,INE238A01026,AXIS BANK LTD EQ,259,0,2905.4,752498.6
CL766374,INE090A01021,ICICI BANK LTD,2109,0,1819.42,3837156.78
CL249894,INE154A01025,ITC LTD EQ,909,0,2461.01,2237058.09
CL353626,INE018A01030,LARSEN AND TOUBRO,2621,0,2646.78,6937210.38
CL531694,INE002A01018,RELIANCE INDS LTD EQ,2423,0,1044.33,2530411.59
CL323014,INE001A01036,HDFC BANK LTD DVR,1817,0,2169.11,3941272.87
CL214444,INE238A01026,AXIS BNK LTD EQ,1831,0,445.53,815765.43
CL689288,INE154A01025,ITC LTD EQ,849,0,192.96,163823.04
CL174345,INE090A01021,ICICI BANK LTD,976,0,902.21,880556.96
CL931316,INE062A01020,STATE BANK OF INDIA,1132,0,1480.99,1676480.68
CL849814,INE002A01018,RELIANCE INDS LTD EQ,1672,0,2070.86,3462477.92
CL985532,INE001A01036,HDFC BANK LTD,2566,0,700.87,1798432.42
CL812036,INE155A01022,TATA MOTORS LTD,865,479,1325.32,1146401.8
CL756716,INE237A01028,KOTAK MAHINDRA BANK,992,0,1942.39,1926850.88
CL332243,INE001A01036,HDFC BANK LTD,2925,0,466.9,1365682.5
CL384627,INE009A01021,INFOSYS LTD,63,0,1265.69,79738.47
CL965233,INE090A01021,ICICI BANK LTD,565,0,1885.69,1065414.85
CL912457,INE238A01026,AXIS BNK LTD EQ,3260,0,907.0,2956820.0
CL165786,INE001A01036,HDFC BANK LTD,3162,0,1804.45,5705670.9
CL836921,INE155A01022,TATA MOTORS LTD,1243,0,1756.56,2183404.08
CL165956,INE002A01018,RELIANCE INDS LTD EQ,275,0,261.64,71951.0
CL353600,INE238A01026,AXIS BANK LTD EQ,980,227,2261.51,2216279.8
CL720371,INE002A01018,RELIANCE INDS LTD EQ,784,0,2666.32,2090394.88
CL617311,INE238A01026,AXIS BANK LTD EQ,1394,0,2202.37,3070103.78
CL029576,INE238A01026,AXIS BANK LTD EQ,3120,0,1831.8,5715216.0
CL222365,INE062A01020,STATE BANK OF INDIA,3108,0,644.45,2002950.6
CL164497,INE154A01025,ITC LTD EQ,3353,0,736.4,2469149.2
CL518990,INE018A01030,LARSEN AND TOUBRO,2321,0,2884.76,6695527.96
CL587256,INE155A01022,TATA MOTORS LTD DVR,2733,0,2227.49,6087730.17
CL481601,INE062A01020,STATE BANK OF INDIA,3330,0,1940.75,6462697.5
CL503409,INE237A01028,KOTAK MAHINDRA BANK,76,0,614.58,46708.08
CL873361,INE009A01021,INFOSYS LTD DVR,2583,0,889.68,2298043.44
CL647632,INE237A01028,KOTAK MAHINDRA BANK,659,0,2905.85,1914955.15
CL870146,INE155A01022,TATA MOTORS LTD,568,0,157.83,89647.44
CL071910,INE062A01020,STATE BANK OF INDIA,2141,433,2163.61,4632289.01
CL703385,INE090A01021,ICICI BANK LTD,2799,0,2153.82,6028542.18
CL595090,INE238A01026,AXIS BANK LTD EQ,486,165,528.64,256919.04
CL313974,INE090A01021,ICICI BNK LTD,2408,0,1817.65,4376901.2
CL292159,INE062A01020,STATE BANK OF INDIA,516,0,1797.63,927577.08
CL835373,INE090A01021,ICICI BANK LTD,2527,0,1309.99,3310344.73
CL140107,INE237A01028,KOTAK MAHINDRA BANK,2816,0,1988.64,5600010.24
CL560161,INE090A01021,ICICI BANK LTD,2125,0,2667.01,5667396.25
CL812419,INE002A01018,RELIANCE INDS LTD EQ,3476,0,2726.38,9476896.88
CL305896,INE001A01036,HDFC BANK LTD DVR,2101,0,1480.17,3109837.17
CL739959,INE018A01030,LARSEN AND TOUBRO,760,0,1120.8,851808.0
CL588291,INE155A01022,TATA MOTORS LTD,886,0,385.7,341730.2
CL711970,INE155A01022,TATA MOTORS LTD,615,0,1193.31,733885.65
CL517713,INE062A01020,STATE BANK OF INDIA,469,0,2685.75,1259616.75
CL675586,INE155A01022,TATA MOTORS LTD,3088,0,2359.55,7286290.4
CL847188,INE237A01028,KOTAK MAHINDRA BANK,3466,100,841.96,2918233.36
CL327027,INE237A01028,KOTAK MAHINDRA BANK,3004,0,1994.65,5991928.6
CL752524,INE238A01026,AXIS BANK LTD EQ,21,11,1115.63,23428.23
CL621615,INE062A01020,STATE BANK OF INDIA,2541,0,1535.74,3902315.34
CL489159,INE002A01018,RELIANCE INDS LTD EQ,1321,0,2435.38,3217136.98
CL398031,INE002A01018,RELIANCE INDS LTD EQ,1120,0,1220.97,1367486.4
CL986946,INE090A01021,ICICI BANK LTD,1388,0,796.31,1105278.28
CL142679,INE237A01028,KOTAK MAHINDRA BANK,498,0,1500.18,747089.64
CL206875,INE009A01021,INFOSYS LTD,2999,0,1577.56,4731102.44
CL798973,INE009A01021,INFOSYS LTD,1816,119,2939.38,5337914.08
CL833884,INE002A01018,RELIANCE INDS LTD EQ,1032,129,151.09,155924.88
CL881972,INE238A01026,AXIS BANK LTD DVR EQ,2274,0,1574.87,3581254.38
CL826838,INE062A01020,STATE BANK OF INDIA,856,0,208.26,178270.56
CL287272,INE238A01026,AXIS BANK LTD EQ,3426,0,1519.78,5206766.28
CL692348,INE001A01036,HDFC BANK LTD,59,15,2943.91,173690.69
CL145802,INE155A01022,TATA MOTORS LTD,2905,0,2995.11,8700794.55
CL183373,INE002A01018,RELIANCE INDS LTD EQ,538,0,150.24,80829.12
CL314773,INE155A01022,TATA MOTORS LTD,2985,0,2200.25,6567746.25
CL578237,INE238A01026,AXIS BANK LTD EQ,762,0,2859.0,2178558.0
CL691986,INE002A01018,RELIANCE INDS LTD EQ,541,0,1243.01,672468.41
CL036162,INE001A01036,HDFC BANK LTD,2309,0,2156.58,4979543.22
CL105966,INE018A01030,LARSEN AND TOUBRO,2259,0,577.46,1304482.14
CL886550,INE001A01036,HDFC BNK LTD,2146,0,2379.29,5105956.34
CL017010,INE062A01020,STATE BANK OF INDIA,1437,56,1559.64,2241202.68
CL659765,INE155A01022,TATA MOTORS LTD,2263,0,785.86,1778401.18
CL403174,INE237A01028,KOTAK MAHINDRA BANK,1936,0,389.47,754013.92
CL608886,INE009A01021,INFOSYS LTD,2868,0,1114.65,3196816.2
CL768471,INE237A01028,KOTAK MAHINDRA BANK,2815,0,1582.36,4454343.4
CL948311,INE154A01025,ITC LTD EQ,2520,0,2290.28,5771505.6
CL624886,INE001A01036,HDFC BNK LTD,3154,0,2430.21,7664882.34
CL320563,INE155A01022,TATA MOTORS LTD,2242,0,849.27,1904063.34
CL936216,INE018A01030,LARSEN AND TOUBRO,2127,0,144.59,307542.93
CL605447,INE002A01018,RELIANCE INDS LTD EQ,3029,0,2112.6,6399065.4
CL283687,INE238A01026,AXIS BANK LTD EQ,2369,0,794.45,1882052.05
CL919752,INE002A01018,RELIANCE INDS LTD EQ,589,0,411.14,242161.46
CL331725,INE154A01025,ITC LTD EQ,1715,0,274.08,470047.2
CL964264,INE154A01025,ITC LTD EQ,2372,0,2517.0,5970324.0
CL878462,INE090A01021,ICICI BANK LTD,1027,0,107.54,110443.58
CL471609,INE090A01021,ICICI BANK LTD,2064,0,2206.19,4553576.16
CL557965,INE154A01025,ITC LTD EQ,3299,72,1274.1,4203255.9
CL495703,INE154A01025,ITC LTD EQ,3036,0,2074.76,6298971.36
CL597791,INE237A01028,KOTAK MAHINDRA BANK,3455,0,2649.9,9155404.5
CL887697,INE237A01028,KOTAK MAHINDRA BANK,2402,0,2917.94,7008891.88
CL486571,INE062A01020,STATE BANK OF INDIA,1056,0,1974.66,2085240.96
CL761638,INE018A01030,LARSEN AND TOUBRO,1832,0,2150.43,3939587.76
CL166542,INE238A01026,AXIS BANK LTD EQ,1705,0,1940.44,3308450.2
CL033526,INE090A01021,ICICI BANK LTD DVR,3407,0,473.23,1612294.61
CL124282,INE155A01022,TATA MOTORS LTD,2530,0,1005.1,2542903.0
CL451283,INE155A01022,TATA MOTORS LTD,1894,0,2780.67,5266588.98
CL389475,INE238A01026,AXIS BANK LTD EQ,3141,0,1426.65,4481107.65
CL365313,INE001A01036,HDFC BANK LTD,2463,0,2812.18,6926399.34
CL882181,INE237A01028,KOTAK MAHINDRA BANK,667,0,2730.34,1821136.78
CL258644,INE155A01022,TATA MOTORS LTD,2428,312,683.21,1658833.88
CL423415,INE001A01036,HDFC BANK LTD,1786,0,1336.9,2387703.4
CL997350,INE237A01028,KOTAK MAHINDRA BANK,1978,456,881.86,1744319.08
CL473898,INE154A01025,ITC LTD EQ,3431,381,1063.37,3648422.47
CL763318,INE237A01028,KOTAK MAHINDRA BANK,1957,0,594.06,1162575.42
CL333047,INE154A01025,ITC LTD EQ,217,0,1811.14,393017.38
CL756033,INE002A01018,RELIANCE INDS LTD EQ,821,0,1720.04,1412152.84
CL497319,INE090A01021,ICICI BANK LTD DVR,1458,0,2629.7,3834102.6
CL467719,INE237A01028,KOTAK MAHINDRA BANK,1041,0,974.73,1014693.93
CL831321,INE154A01025,ITC LTD DVR EQ,2426,0,1052.86,2554238.36
CL717378,INE090A01021,ICICI BNK LTD,3419,0,1483.61,5072462.59
CL848153,INE001A01036,HDFC BANK LTD,359,0,2491.92,894599.28
CL666422,INE001A01036,HDFC BANK LTD,1167,123,2701.41,3152545.47
CL583232,INE002A01018,RELIANCE INDS LTD EQ,3301,0,1436.98,4743470.98
CL267593,INE018A01030,LARSEN AND TOUBRO,24,0,407.54,9780.96
CL544635,INE238A01026,AXIS BANK LTD EQ,1273,0,718.64,914828.72
CL568116,INE155A01022,TATA MOTORS LTD,371,0,1086.93,403251.03
CL243339,INE238A01026,AXIS BANK LTD EQ,1659,0,466.85,774504.15
CL204922,INE155A01022,TATA MOTORS LTD DVR,385,0,445.33,171452.05
CL252906,INE009A01021,INFOSYS LTD,1250,0,2035.8,2544750.0
CL040234,INE001A01036,HDFC BANK LTD,1414,456,2524.73,3569968.22
CL194544,INE001A01036,HDFC BANK LTD,2224,0,1341.9,2984385.6
CL193796,INE009A01021,INFOSYS LTD,1331,461,1392.12,1852911.72
CL021368,INE237A01028,KOTAK MAHINDRA BANK,1919,0,1401.45,2689382.55
CL400652,INE062A01020,STATE BANK OF INDIA,2533,0,526.02,1332408.66
CL345490,INE237A01028,KOTAK MAHINDRA BANK,2003,0,1420.11,2844480.33
CL871833,INE009A01021,INFOSYS LTD,2615,0,2671.26,6985344.9
CL783720,INE238A01026,AXIS BANK LTD EQ,2741,0,1611.99,4418464.59
CL661154,INE154A01025,ITC LTD EQ,2025,0,2015.51,4081407.75
CL945418,INE154A01025,ITC LTD EQ,2104,0,2451.72,5158418.88
CL962998,INE002A01018,RELIANCE INDS LTD EQ,739,0,748.2,552919.8
CL855561,INE002A01018,RELIANCE INDS LTD EQ,2647,0,597.51,1581608.97
CL671383,INE001A01036,HDFC BANK LTD DVR,1004,0,2309.46,2318697.84
CL162770,INE238A01026,AXIS BANK LTD EQ,1574,135,2029.66,3194684.84
CL755103,INE018A01030,LARSEN AND TOUBRO,3489,0,1826.09,6371228.01
CL801159,INE002A01018,RELIANCE INDS LTD EQ,1596,262,2371.56,3785009.76
CL857984,INE154A01025,ITC LTD EQ,541,0,721.09,390109.69
CL016998,INE002A01018,RELIANCE INDS LTD EQ,846,0,2461.96,2082818.16
CL788080,INE001A01036,HDFC BANK LTD,37,0,316.81,11721.97
CL756971,INE090A01021,ICICI BANK LTD,972,0,600.19,583384.68
CL079437,INE001A01036,HDFC BANK LTD,2524,0,2269.6,5728470.4
CL462466,INE238A01026,AXIS BANK LTD EQ,1423,0,621.11,883839.53
CL485248,INE018A01030,LARSEN AND TOUBRO,3073,0,1444.09,4437688.57
CL417322,INE238A01026,AXIS BANK LTD EQ,403,0,2078.92,837804.76
CL351802,INE090A01021,ICICI BANK LTD,1800,78,107.39,193302.0
CL698227,INE155A01022,TATA MOTORS LTD,1376,0,2653.56,3651298.56
CL438859,INE154A01025,ITC LTD EQ,2372,0,181.77,431158.44
CL168510,INE238A01026,AXIS BANK LTD EQ,1852,0,1888.06,3496687.12
CL273990,INE001A01036,HDFC BANK LTD DVR,140,0,194.21,27189.4
CL789813,INE018A01030,LARSEN AND TOUBRO,712,0,2735.35,1947569.2
CL986714,INE018A01030,LARSEN AND TOUBRO,1470,0,2760.17,4057449.9
CL934703,INE154A01025,ITC LTD EQ,2451,0,218.38,535249.38
CL226936,INE237A01028,KOTAK MAHINDRA BANK,2772,0,1079.52,2992429.44
CL762537,INE062A01020,STATE BANK OF INDIA,485,407,1365.57,662301.45
CL162157,INE154A01025,ITC LTD EQ,1591,0,2917.37,4641535.67
CL879295,INE002A01018,RELIANCE INDS LTD EQ,3326,107,514.52,1711293.52
CL635611,INE001A01036,HDFC BANK LTD,3337,0,1560.4,5207054.8
CL945563,INE009A01021,INFOSYS LTD,2222,235,2177.43,4838249.46
CL437035,INE090A01021,ICICI BANK LTD,2825,0,2817.62,7959776.5
CL123245,INE001A01036,HDFC BANK LTD,608,498,2699.64,1641381.12
CL948746,INE002A01018,RELIANCE INDS LTD EQ,508,294,2720.14,1381831.12
CL647325,INE237A01028,KOTAK MAHINDRA BANK,1208,0,2688.67,3247913.36
CL051562,INE062A01020,STATE BANK OF INDIA,2420,0,2253.2,5452744.0
CL114663,INE237A01028,KOTAK MAHINDRA BANK,1763,0,2574.71,4539213.73
CL979445,INE090A01021,ICICI BANK LTD,557,0,1921.17,1070091.69
CL975533,INE002A01018,RELIANCE INDS LTD EQ,343,284,2959.32,1015046.76
CL225861,INE237A01028,KOTAK MAHINDRA BANK,552,496,2399.51,1324529.52
CL417456,INE090A01021,ICICI BANK LTD,2450,0,332.84,815458.0
CL568694,INE001A01036,HDFC BNK LTD,504,0,1932.69,974075.76
CL939020,INE001A01036,HDFC BANK LTD,703,0,1194.92,840028.76
CL404456,INE238A01026,AXIS BANK LTD EQ,774,0,548.23,424330.02
CL699445,INE062A01020,STATE BANK OF INDIA,1726,296,1988.37,3431926.62
CL236877,INE002A01018,RELIANCE INDS LTD EQ,1849,329,734.98,1358978.02
CL233592,INE062A01020,STATE BANK OF INDIA,333,177,1855.32,617821.56
CL647462,INE155A01022,TATA MOTORS LTD,551,0,2244.04,1236466.04
CL735996,INE002A01018,RELIANCE INDS LTD EQ,2691,0,161.9,435672.9
CL438520,INE237A01028,KOTAK MAHINDRA BANK,200,0,320.02,64004.0
CL967236,INE155A01022,TATA MOTORS LTD,3353,0,599.46,2009989.38
CL934016,INE154A01025,ITC LTD EQ,2153,384,1321.18,2844500.54
CL554434,INE090A01021,ICICI BANK LTD,838,0,1512.09,1267131.42
CL304940,INE002A01018,RELIANCE INDS LTD EQ,1041,0,1063.29,1106884.89
CL700307,INE155A01022,TATA MOTORS LTD,941,0,711.45,669474.45
CL947357,INE154A01025,ITC LTD EQ,828,0,1157.84,958691.52
CL196778,INE090A01021,ICICI BANK LTD,1802,0,2869.16,5170226.32
CL516173,INE001A01036,HDFC BANK LTD DVR,2422,0,1844.85,4468226.7
CL436700,INE001A01036,HDFC BANK LTD,2857,0,2046.78,5847650.46
CL942301,INE062A01020,STATE BANK OF INDIA,2320,0,2819.05,6540196.0
CL192343,INE002A01018,RELIANCE INDS LTD EQ,2332,0,952.64,2221556.48
CL878021,INE018A01030,LARSEN AND TOUBRO,689,0,113.58,78256.62
CL400161,INE062A01020,STATE BANK OF INDIA,1825,0,2899.79,5292116.75
CL777827,INE001A01036,HDFC BANK LTD,2254,0,1221.22,2752629.88
CL031017,INE237A01028,KOTAK MAHINDRA BANK,3365,0,1256.61,4228492.65
CL907476,INE237A01028,KOTAK MAHINDRA BANK,889,0,544.01,483624.89
CL868606,INE237A01028,KOTAK MAHINDRA BANK,2287,297,2464.21,5635648.27
CL493108,INE154A01025,ITC LTD EQ,427,216,985.21,420684.67
CL615552,INE155A01022,TATA MOTORS LTD,1704,0,2076.74,3538764.96
CL074663,INE002A01018,RELIANCE INDS LTD EQ,405,0,2770.42,1122020.1
CL792798,INE018A01030,LARSEN AND TOUBRO,65,0,1037.67,67448.55
CL635372,INE154A01025,ITC LTD EQ,1233,0,2529.16,3118454.28
CL722660,INE062A01020,STATE BANK OF INDIA,2103,0,2598.86,5465402.58
CL247768,INE154A01025,ITC LTD EQ,3018,0,1836.12,5541410.16
CL592055,INE001A01036,HDFC BANK LTD,1069,0,357.16,381804.04
CL380437,INE237A01028,KOTAK MAHINDRA BANK,3157,309,2102.17,6636550.69
CL332999,INE238A01026,AXIS BNK LTD EQ,3070,319,229.05,703183.5
CL997077,INE002A01018,RELIANCE INDS LTD EQ,206,58,2884.04,594112.24
CL942156,INE062A01020,STATE BANK OF INDIA,1664,376,783.04,1302978.56
CL204926,INE238A01026,AXIS BANK LTD EQ,3003,0,589.01,1768797.03
CL549822,INE002A01018,RELIANCE INDS LTD EQ,3290,0,2830.68,9312937.2
CL463485,INE002A01018,RELIANCE INDS LTD EQ,3315,0,1053.39,3491987.85
CL698673,INE154A01025,ITC LTD EQ,2256,0,2538.18,5726134.08
CL814002,INE238A01026,AXIS BANK LTD EQ,154,0,1279.83,197093.82
CL435852,INE002A01018,RELIANCE INDS LTD EQ,2,0,2742.93,5485.86
CL990573,INE009A01021,INFOSYS LTD,1237,0,1938.19,2397541.03
CL396454,INE018A01030,LARSEN AND TOUBRO,1997,0,1653.41,3301859.77
CL337221,INE002A01018,RELIANCE INDS LTD EQ,1369,0,1966.05,2691522.45
CL681603,INE062A01020,STATE BANK OF INDIA,449,0,757.66,340189.34
CL116589,INE237A01028,KOTAK MAHINDRA BANK,12,0,484.43,5813.16
CL272488,INE238A01026,AXIS BANK LTD EQ,2706,0,1060.2,2868901.2
CL236712,INE002A01018,RELIANCE INDS LTD EQ,1705,0,136.95,233499.75
CL559962,INE018A01030,LARSEN AND TOUBRO,2889,0,2139.66,6181477.74
CL928559,INE018A01030,LARSEN AND TOUBRO,3384,428,857.04,2900223.36
CL038221,INE009A01021,INFOSYS LTD,2044,0,631.08,1289927.52
CL009910,INE238A01026,AXIS BANK LTD EQ,49,0,989.51,48485.99
CL390104,INE238A01026,AXIS BANK LTD EQ,389,0,161.63,62874.07
CL613192,INE238A01026,AXIS BANK LTD EQ,1027,0,2257.36,2318308.72
CL288064,INE154A01025,ITC LTD EQ,1587,0,1082.59,1718070.33
CL031601,INE018A01030,LARSEN AND TOUBRO,2033,0,139.55,283705.15
CL857173,INE155A01022,TATA MOTORS LTD,1150,0,2008.94,2310281.0
CL821774,INE018A01030,LARSEN AND TOUBRO,2690,0,1770.12,4761622.8
CL467385,INE002A01018,RELIANCE INDS LTD EQ,3410,0,2558.78,8725439.8
CL566708,INE154A01025,ITC LTD EQ,125,83,2079.03,259878.75
CL054846,INE062A01020,STATE BANK OF INDIA,617,0,856.31,528343.27
CL777913,INE002A01018,RELIANCE INDS LTD EQ,300,0,2480.25,744075.0
CL062813,INE002A01018,RELIANCE INDS LTD DVR EQ,2598,0,2235.4,5807569.2
CL860633,INE154A01025,ITC LTD EQ,3170,0,387.37,1227962.9
CL103316,INE154A01025,ITC LTD EQ,2445,0,2908.44,7111135.8
CL828885,INE018A01030,LARSEN AND TOUBRO,1977,0,2321.48,4589565.96
CL467645,INE154A01025,ITC LTD EQ,2733,0,2385.25,6518888.25
CL633304,INE001A01036,HDFC BANK LTD,3491,0,2191.59,7650840.69
CL175824,INE238A01026,AXIS BNK LTD EQ,1252,0,426.28,533702.56
CL039319,INE001A01036,HDFC BANK LTD,1852,0,1494.53,2767869.56
CL783497,INE002A01018,RELIANCE INDS LTD EQ,2722,0,399.57,1087629.54
CL171066,INE002A01018,RELIANCE INDS LTD DVR EQ,3233,0,1421.5,4595709.5
CL467860,INE002A01018,RELIANCE INDS LTD EQ,793,0,1393.61,1105132.73
CL256264,INE062A01020,STATE BANK OF INDIA,3028,0,791.68,2397207.04
CL513385,INE090A01021,ICICI BANK LTD,2418,5,1262.92,3053740.56
CL751837,INE090A01021,ICICI BANK LTD,2661,0,396.27,1054474.47
CL067194,INE009A01021,INFOSYS LTD,987,0,1436.59,1417914.33
CL532928,INE062A01020,STATE BANK OF INDIA,1495,0,2199.56,3288342.2
CL434073,INE237A01028,KOTAK MAHINDRA BANK,1513,0,2175.06,3290865.78
CL405965,INE009A01021,INFOSYS LTD,3155,0,370.55,1169085.25
CL299388,INE009A01021,INFOSYS LTD,1128,423,791.95,893319.6
CL322823,INE237A01028,KOTAK MAHINDRA BANK,1253,0,1274.31,1596710.43
CL973771,INE237A01028,KOTAK MAHINDRA BANK,2369,445,294.53,697741.57
CL320074,INE238A01026,AXIS BANK LTD EQ,1901,0,1668.9,3172578.9
CL297895,INE237A01028,KOTAK MAHINDRA BANK,636,82,810.23,515306.28
CL608821,INE009A01021,INFOSYS LTD,11,1,2900.99,31910.89
CL687917,INE009A01021,INFOSYS LTD,2659,0,1080.57,2873235.63
CL056145,INE002A01018,RELIANCE INDS LTD EQ,1841,0,828.25,1524808.25
CL145111,INE154A01025,ITC LTD EQ,2374,228,1772.49,4207891.26
CL979153,INE238A01026,AXIS BANK LTD EQ,2744,0,1986.65,5451367.6
CL856256,INE009A01021,INFOSYS LTD,2228,0,2347.58,5230408.24
CL034019,INE154A01025,ITC LTD EQ,1129,0,1502.83,1696695.07
CL011573,INE009A01021,INFOSYS LTD DVR,513,0,512.63,262979.19
CL017914,INE155A01022,TATA MOTORS LTD,1177,0,1682.98,1980867.46
CL891352,INE090A01021,ICICI BANK LTD,313,0,101.88,31888.44
CL991141,INE018A01030,LARSEN AND TOUBRO,1495,0,1224.0,1829880.0
CL300456,INE002A01018,RELIANCE INDS LTD EQ,2559,0,2103.19,5382063.21
CL624645,INE237A01028,KOTAK MAHINDRA BNK,2142,0,764.15,1636809.3
CL441003,INE237A01028,KOTAK MAHINDRA BANK,3241,0,116.06,376150.46
CL208720,INE238A01026,AXIS BANK LTD EQ,720,141,2210.22,1591358.4
CL607469,INE155A01022,TATA MOTORS LTD,1896,0,2491.1,4723125.6
CL531804,INE154A01025,ITC LTD EQ,1394,0,659.87,919858.78
CL341723,INE001A01036,HDFC BANK LTD,2402,0,238.39,572612.78
CL372849,INE001A01036,HDFC BANK LTD DVR,2989,0,101.26,302666.14
CL213540,INE018A01030,LARSEN AND TOUBRO,840,0,465.68,391171.2
CL357854,INE018A01030,LARSEN AND TOUBRO,14,0,884.49,12382.86
CL001282,INE002A01018,RELIANCE INDS LTD EQ,2488,0,1171.38,2914393.44
CL745457,INE009A01021,INFOSYS LTD,2993,386,1663.4,4978556.2
CL182680,INE154A01025,ITC LTD EQ,2523,0,390.26,984625.98
CL518298,INE090A01021,ICICI BANK LTD,449,0,1176.64,528311.36
CL513340,INE238A01026,AXIS BANK LTD EQ,788,0,577.35,454951.8
CL479714,INE018A01030,LARSEN AND TOUBRO,2711,133,1842.23,4994285.53
CL928676,INE002A01018,RELIANCE INDS LTD EQ,3099,0,2344.33,7265078.67
CL549705,INE090A01021,ICICI BANK LTD,687,0,189.52,130200.24
CL241986,INE002A01018,RELIANCE INDS LTD EQ,1754,0,806.13,1413952.02
CL541045,INE154A01025,ITC LTD DVR EQ,336,0,1842.69,619143.84
CL987525,INE155A01022,TATA MOTORS LTD,1962,0,1451.54,2847921.48
CL560800,INE155A01022,TATA MOTORS LTD,138,0,351.72,48537.36
CL587015,INE238A01026,AXIS BANK LTD EQ,253,0,1704.43,431220.79
CL999856,INE154A01025,ITC LTD EQ,180,0,1060.94,190969.2
CL589899,INE154A01025,ITC LTD EQ,2492,0,2297.54,5725469.68
CL934338,INE009A01021,INFOSYS LTD,1846,0,1985.0,3664310.0
CL557934,INE062A01020,STATE BANK OF INDIA,818,0,2945.51,2409427.18
CL787235,INE154A01025,ITC LTD EQ,1933,83,147.27,284672.91
CL325659,INE237A01028,KOTAK MAHINDRA BANK,65,0,907.13,58963.45
CL788376,INE001A01036,HDFC BNK LTD,2809,77,2870.07,8062026.63
CL463272,INE001A01036,HDFC BANK LTD,249,0,202.83,50504.67
CL996299,INE090A01021,ICICI BANK LTD,3286,0,2925.9,9614507.4
CL927948,INE237A01028,KOTAK MAHINDRA BANK,1114,0,2530.89,2819411.46
CL505906,INE154A01025,ITC LTD EQ,2472,0,808.33,1998191.76
CL093095,INE155A01022,TATA MOTORS LTD,527,8,407.43,214715.61
CL220232,INE090A01021,ICICI BANK LTD,211,0,2273.93,479799.23
CL125610,INE062A01020,STATE BANK OF INDIA,625,0,1951.01,1219381.25
CL917611,INE237A01028,KOTAK MAHINDRA BNK,499,0,589.66,294240.34
CL405810,INE238A01026,AXIS BNK LTD EQ,60,0,2326.44,139586.4
CL764205,INE009A01021,INFOSYS LTD,3435,0,439.78,1510644.3
CL645923,INE062A01020,STATE BANK OF INDIA,2368,0,2816.09,6668501.12
CL508850,INE018A01030,LARSEN AND TOUBRO,542,76,634.75,344034.5
CL333055,INE237A01028,KOTAK MAHINDRA BANK,2836,0,2356.24,6682296.64
CL391097,INE002A01018,RELIANCE INDS LTD EQ,1879,486,1372.05,2578081.95
CL073088,INE154A01025,ITC LTD DVR EQ,2509,159,1146.02,2875364.18
CL460238,INE237A01028,KOTAK MAHINDRA BANK,453,0,1106.91,501430.23
CL541148,INE001A01036,HDFC BANK LTD,303,0,822.25,249141.75
CL475076,INE155A01022,TATA MOTORS LTD,2516,482,1632.11,4106388.76
CL934275,INE237A01028,KOTAK MAHINDRA BANK,893,0,1932.74,1725936.82
CL956057,INE090A01021,ICICI BANK LTD,2719,0,295.66,803899.54
CL427017,INE155A01022,TATA MOTORS LTD,1900,0,136.99,260281.0
CL941863,INE237A01028,KOTAK MAHINDRA BNK,940,0,1963.9,1846066.0
CL129433,INE002A01018,RELIANCE INDS LTD DVR EQ,1225,0,1009.08,1236123.0
CL224467,INE237A01028,KOTAK MAHINDRA BANK,2117,0,1718.46,3637979.82
CL315524,INE155A01022,TATA MOTORS LTD,205,22,2143.61,439440.05
CL486057,INE238A01026,AXIS BANK LTD EQ,2229,0,573.71,1278799.59
CL253764,INE237A01028,KOTAK MAHINDRA BANK,710,0,2269.81,1611565.1
CL694497,INE237A01028,KOTAK MAHINDRA BANK,667,376,2754.18,1837038.06
CL787740,INE002A01018,RELIANCE INDS LTD EQ,2461,0,477.13,1174216.93
CL799928,INE155A01022,TATA MOTORS LTD,3349,0,243.95,816988.55
CL244196,INE238A01026,AXIS BANK LTD EQ,2359,0,623.72,1471355.48
CL029271,INE154A01025,ITC LTD EQ,2558,0,1511.23,3865726.34
CL221676,INE154A01025,ITC LTD EQ,2668,0,2286.13,6099394.84
CL956407,INE237A01028,KOTAK MAHINDRA BANK,2768,0,2345.51,6492371.68
CL633686,INE009A01021,INFOSYS LTD,1894,0,360.51,682805.94
CL151083,INE001A01036,HDFC BANK LTD,1647,348,1980.19,3261372.93
