trade_date,broker_code,client,ticker,side,quantity,price,amt
2025-11-24,ALPHA_SEC,CL823099,RELIANCE,BUY,163,703.01,114590.63
2025-11-25,DELTA_TRADES,CL312288,AXISBANK,BUY,213,350.7,74699.1
2025-11-24,OMEGA_BROKING,CL557151,LT,BUY,272,2480.67,674742.24
2025-11-24,ALPHA_SEC,CL181490,INFY,SELL,217,1791.47,388748.99
2025-11-26,OMEGA_BROKING,CL616668,SBIN,SELL,10,1293.47,12934.7
2025-11-21,OMEGA_BROKING,CL461104,ITC,SELL,50,1561.8,78090.0
2025-11-26,BETA_INVEST,CL312767,SBIN,SELL,196,2140.65,419567.4
2025-11-23,BETA_INVEST,CL408632,ICICIBANK,BUY,55,348.35,19159.25
2025-11-24,BETA_INVEST,CL403554,RELIANCE,BUY,235,1427.89,335554.15
2025-11-25,DELTA_TRADES,CL710891,SBIN,BUY,239,1922.63,459508.57
2025-11-26,ALPHA_SEC,CL391548,INFY,SELL,147,1532.15,225226.05
2025-11-22,BETA_INVEST,CL872910,KOTAKBANK,SELL,44,976.01,42944.44
2025-11-24,OMEGA_BROKING,CL956779,INFY,SELL,229,1970.92,451340.68
2025-11-20,ALPHA_SEC,CL973774,HDFC,BUY,172,1933.0,332476.0
2025-11-22,BETA_INVEST,CL890501,SBIN,SELL,56,2298.24,128701.44
2025-11-26,OMEGA_BROKING,CL648834,SBIN,BUY,135,1976.88,266878.8
2025-11-25,DELTA_TRADES,CL904144,TATAMOTORS,BUY,112,1847.62,206933.44
2025-11-22,BETA_INVEST,CL011467,KOTAKBANK,SELL,237,955.52,226458.24
2025-11-25,ALPHA_SEC,CL362533,ITC,SELL,127,2066.94,262501.38
2025-11-25,DELTA_TRADES,CL171373,KOTAKBANK,SELL,79,1422.87,112406.73
2025-11-22,BETA_INVEST,CL155047,ITC,SELL,115,961.33,110552.95
2025-11-22,OMEGA_BROKING,CL995620,RELIANCE,BUY,28,246.85,6911.8
2025-11-23,DELTA_TRADES,CL718864,AXISBANK,SELL,172,1267.68,218040.96
2025-11-21,BETA_INVEST,CL748473,HDFC,SELL,289,1711.25,494551.25
2025-11-21,OMEGA_BROKING,CL454601,AXISBANK,BUY,20,385.41,7708.2
2025-11-20,ALPHA_SEC,CL420014,RELIANCE,BUY,156,1201.01,187357.56
2025-11-26,BETA_INVEST,CL229442,ITC,SELL,223,490.26,109327.98
2025-11-25,ALPHA_SEC,CL741136,ITC,SELL,230,413.56,95118.8
2025-11-26,DELTA_TRADES,CL265564,ICICIBANK,BUY,133,1314.83,174872.39
2025-11-26,BETA_INVEST,CL481528,ITC,SELL,228,1243.15,283438.2
2025-11-21,DELTA_TRADES,CL073278,SBIN,BUY,28,833.12,23327.36
2025-11-26,BETA_INVEST,CL571993,ICICIBANK,SELL,204,962.58,196366.32
2025-11-20,ALPHA_SEC,CL888833,ITC,SELL,245,2385.62,584476.9
2025-11-22,OMEGA_BROKING,CL481491,HDFC,SELL,222,746.45,165711.9
2025-11-23,DELTA_TRADES,CL169372,HDFC,BUY,126,1195.3,150607.8
2025-11-20,OMEGA_BROKING,CL170419,HDFC,SELL,235,448.06,105294.1
2025-11-24,BETA_INVEST,CL619768,RELIANCE,BUY,203,261.71,53127.13
2025-11-26,DELTA_TRADES,CL570916,ITC,BUY,36,1081.02,38916.72
2025-11-25,DELTA_TRADES,CL801819,AXISBANK,BUY,243,1917.44,465937.92
2025-11-26,DELTA_TRADES,CL875033,LT,BUY,167,941.24,157187.08
2025-11-21,DELTA_TRADES,CL308019,AXISBANK,SELL,274,2067.95,566618.3
2025-11-26,BETA_INVEST,CL632683,INFY,SELL,7,1985.48,13898.36
2025-11-21,OMEGA_BROKING,CL798809,HDFC,SELL,283,1903.58,538713.14
2025-11-21,DELTA_TRADES,CL990374,INFY,SELL,129,290.45,37468.05
2025-11-26,ALPHA_SEC,CL747368,TATAMOTORS,BUY,123,374.67,46084.41
2025-11-20,DELTA_TRADES,CL056935,ICICIBANK,SELL,86,2340.87,201314.82
2025-11-26,DELTA_TRADES,CL538952,ITC,SELL,214,1460.27,312497.78
2025-11-20,DELTA_TRADES,CL034635,RELIANCE,BUY,12,755.39,9064.68
2025-11-23,OMEGA_BROKING,CL497897,AXISBANK,BUY,248,2307.5,572260.0
2025-11-24,BETA_INVEST,CL311651,INFY,SELL,13,2196.49,28554.37
2025-11-21,DELTA_TRADES,CL789679,HDFC,SELL,5,940.6,4703.0
2025-11-23,ALPHA_SEC,CL295280,INFY,SELL,300,983.38,295014.0
2025-11-26,OMEGA_BROKING,CL355257,TATAMOTORS,BUY,119,312.95,37241.05
2025-11-22,ALPHA_SEC,CL773826,RELIANCE,BUY,4,2376.42,9505.68
2025-11-24,DELTA_TRADES,CL548179,INFY,SELL,91,1213.63,110440.33
2025-11-26,BETA_INVEST,CL335197,LT,SELL,288,1874.46,539844.48
2025-11-22,OMEGA_BROKING,CL261404,AXISBANK,SELL,32,1192.57,38162.24
2025-11-23,DELTA_TRADES,CL428967,RELIANCE,SELL,56,2247.53,125861.68
2025-11-20,BETA_INVEST,CL595135,ITC,SELL,29,1028.57,29828.53
2025-11-24,BETA_INVEST,CL884661,LT,SELL,288,1701.05,489902.4
2025-11-25,DELTA_TRADES,CL326689,ITC,BUY,254,836.87,212564.98
2025-11-23,OMEGA_BROKING,CL269289,INFY,SELL,168,2233.69,375259.92
2025-11-20,OMEGA_BROKING,CL644164,KOTAKBANK,BUY,10,315.16,3151.6
2025-11-26,BETA_INVEST,CL364915,ICICIBANK,SELL,114,683.53,77922.42
2025-11-24,ALPHA_SEC,CL611809,ICICIBANK,BUY,136,884.22,120253.92
2025-11-24,BETA_INVEST,CL290854,ICICIBANK,SELL,116,1991.88,231058.08
2025-11-24,BETA_INVEST,CL959155,ICICIBANK,BUY,230,2084.77,479497.1
2025-11-23,ALPHA_SEC,CL794978,SBIN,SELL,264,529.18,139703.52
2025-11-22,OMEGA_BROKING,CL091429,ICICIBANK,BUY,196,410.66,80489.36
2025-11-24,ALPHA_SEC,CL257122,LT,BUY,290,1363.92,395536.8
2025-11-25,OMEGA_BROKING,CL390385,SBIN,SELL,71,1268.56,90067.76
2025-11-20,DELTA_TRADES,CL283130,ITC,SELL,272,2141.14,582390.08
2025-11-25,BETA_INVEST,CL559235,LT,BUY,2,1252.11,2504.22
2025-11-21,OMEGA_BROKING,CL433717,RELIANCE,SELL,229,2092.89,479271.81
2025-11-23,OMEGA_BROKING,CL399963,ITC,SELL,53,883.26,46812.78
2025-11-23,ALPHA_SEC,CL837290,INFY,BUY,19,432.26,8212.94
2025-11-24,DELTA_TRADES,CL719870,KOTAKBANK,SELL,253,1273.58,322215.74
2025-11-20,BETA_INVEST,CL437148,AXISBANK,SELL,101,1565.47,158112.47
2025-11-22,OMEGA_BROKING,CL028640,KOTAKBANK,BUY,2,2468.8,4937.6
2025-11-26,OMEGA_BROKING,CL963543,ITC,SELL,187,544.19,101763.53
2025-11-21,OMEGA_BROKING,CL426120,KOTAKBANK,BUY,276,394.34,108837.84
2025-11-20,DELTA_TRADES,CL575837,LT,BUY,101,1292.82,130574.82
2025-11-24,ALPHA_SEC,CL878138,HDFC,BUY,71,2397.3,170208.3
2025-11-26,OMEGA_BROKING,CL701586,INFY,SELL,165,2184.27,360404.55
2025-11-23,DELTA_TRADES,CL989403,INFY,BUY,160,1370.71,219313.6
2025-11-23,BETA_INVEST,CL100990,ITC,BUY,97,2280.74,221231.78
2025-11-23,BETA_INVEST,CL017769,RELIANCE,SELL,22,2390.24,52585.28
2025-11-21,BETA_INVEST,CL935903,AXISBANK,SELL,44,2360.15,103846.6
2025-11-25,BETA_INVEST,CL191474,LT,BUY,290,1727.81,501064.9
2025-11-25,ALPHA_SEC,CL602423,AXISBANK,BUY,206,141.46,29140.76
2025-11-20,BETA_INVEST,CL303699,INFY,SELL,52,849.24,44160.48
2025-11-25,OMEGA_BROKING,CL554303,TATAMOTORS,BUY,124,1959.24,242945.76
2025-11-23,BETA_INVEST,CL018811,RELIANCE,BUY,127,449.73,57115.71
2025-11-26,BETA_INVEST,CL654346,TATAMOTORS,BUY,278,1426.33,396519.74
2025-11-25,BETA_INVEST,CL785841,ITC,BUY,26,2363.08,61440.08
2025-11-21,OMEGA_BROKING,CL665942,RELIANCE,SELL,97,2479.84,240544.48
2025-11-24,BETA_INVEST,CL519811,LT,BUY,203,1728.37,350859.11
2025-11-22,OMEGA_BROKING,CL553951,INFY,SELL,155,521.75,80871.25
2025-11-21,DELTA_TRADES,CL575875,HDFC,SELL,130,1455.74,189246.2
2025-11-23,BETA_INVEST,CL342218,ICICIBANK,BUY,142,1328.99,188716.58
2025-11-21,ALPHA_SEC,CL104302,ICICIBANK,BUY,39,1389.51,54190.89
2025-11-25,ALPHA_SEC,CL358437,AXISBANK,BUY,293,2016.95,590966.35
2025-11-23,DELTA_TRADES,CL263636,AXISBANK,SELL,112,2478.87,277633.44
2025-11-24,DELTA_TRADES,CL813729,ICICIBANK,SELL,91,1169.06,106384.46
2025-11-25,ALPHA_SEC,CL271856,INFY,SELL,57,2129.21,121364.97
2025-11-24,OMEGA_BROKING,CL298259,AXISBANK,SELL,103,1258.94,129670.82
2025-11-20,OMEGA_BROKING,CL743708,SBIN,BUY,282,1980.79,558582.78
2025-11-26,DELTA_TRADES,CL465541,ICICIBANK,SELL,240,2499.49,599877.6
2025-11-21,BETA_INVEST,CL581480,ICICIBANK,SELL,285,2064.97,588516.45
2025-11-24,BETA_INVEST,CL753284,TATAMOTORS,BUY,57,1338.64,76302.48
2025-11-26,OMEGA_BROKING,CL241632,LT,SELL,59,1618.36,95483.24
2025-11-20,BETA_INVEST,CL232975,ITC,SELL,33,2491.46,82218.18
2025-11-20,BETA_INVEST,CL847395,HDFC,BUY,294,1471.96,432756.24
2025-11-22,DELTA_TRADES,CL126760,ICICIBANK,BUY,86,1572.95,135273.7
2025-11-22,OMEGA_BROKING,CL824441,INFY,BUY,190,2169.98,412296.2
2025-11-24,BETA_INVEST,CL912524,ITC,SELL,199,1779.63,354146.37
2025-11-26,BETA_INVEST,CL819035,ICICIBANK,BUY,121,150.07,18158.47
2025-11-26,ALPHA_SEC,CL575094,AXISBANK,SELL,92,403.43,37115.56
2025-11-22,DELTA_TRADES,CL170486,KOTAKBANK,SELL,189,1746.35,330060.15
2025-11-21,OMEGA_BROKING,CL658499,AXISBANK,SELL,166,932.89,154859.74
2025-11-20,DELTA_TRADES,CL494921,ICICIBANK,SELL,294,2126.7,625249.8
2025-11-22,ALPHA_SEC,CL621355,RELIANCE,SELL,68,687.55,46753.4
2025-11-20,DELTA_TRADES,CL465347,LT,BUY,93,1979.01,184047.93
2025-11-23,DELTA_TRADES,CL466336,KOTAKBANK,SELL,50,1226.03,61301.5
2025-11-23,DELTA_TRADES,CL151388,INFY,SELL,37,692.12,25608.44
2025-11-23,ALPHA_SEC,CL822581,LT,BUY,200,1752.51,350502.0
2025-11-21,BETA_INVEST,CL633654,INFY,BUY,172,1679.18,288818.96
2025-11-24,DELTA_TRADES,CL342674,TATAMOTORS,BUY,284,1127.15,320110.6
2025-11-25,DELTA_TRADES,CL734824,LT,BUY,75,1184.62,88846.5
2025-11-23,BETA_INVEST,CL737479,HDFC,SELL,82,410.24,33639.68
2025-11-24,ALPHA_SEC,CL411994,ICICIBANK,SELL,37,1379.99,51059.63
2025-11-22,ALPHA_SEC,CL090515,HDFC,BUY,247,2256.03,557239.41
2025-11-26,DELTA_TRADES,CL801222,LT,BUY,149,1060.66,158038.34
2025-11-24,OMEGA_BROKING,CL854274,LT,SELL,89,1558.33,138691.37
2025-11-25,OMEGA_BROKING,CL257215,KOTAKBANK,BUY,267,1393.43,372045.81
2025-11-25,ALPHA_SEC,CL708016,RELIANCE,BUY,275,1214.15,333891.25
2025-11-21,ALPHA_SEC,CL070317,KOTAKBANK,BUY,229,1013.56,232105.24
2025-11-25,ALPHA_SEC,CL361224,ICICIBANK,BUY,11,2071.33,22784.63
2025-11-26,DELTA_TRADES,CL312163,SBIN,BUY,274,2271.21,622311.54
2025-11-20,DELTA_TRADES,CL857659,ICICIBANK,BUY,184,617.77,113669.68
2025-11-23,OMEGA_BROKING,CL696016,HDFC,SELL,56,765.98,42894.88
2025-11-23,DELTA_TRADES,CL675121,ITC,SELL,33,1537.89,50750.37
2025-11-22,OMEGA_BROKING,CL676378,SBIN,BUY,235,1600.48,376112.8
2025-11-22,DELTA_TRADES,CL607456,TATAMOTORS,SELL,262,1634.29,428183.98
2025-11-24,BETA_INVEST,CL256198,SBIN,BUY,61,392.02,23913.22
2025-11-23,ALPHA_SEC,CL148722,RELIANCE,SELL,29,2187.34,63432.86
2025-11-22,ALPHA_SEC,CL732945,ITC,BUY,113,1311.6,148210.8
2025-11-22,OMEGA_BROKING,CL466233,LT,SELL,101,2170.03,219173.03
2025-11-26,ALPHA_SEC,CL418106,AXISBANK,BUY,12,1350.79,16209.48
2025-11-20,ALPHA_SEC,CL528272,ITC,SELL,130,146.51,19046.3
2025-11-26,DELTA_TRADES,CL347306,INFY,BUY,18,172.92,3112.56
2025-11-25,ALPHA_SEC,CL592866,AXISBANK,SELL,284,1068.79,303536.36
2025-11-23,ALPHA_SEC,CL816791,SBIN,SELL,171,727.54,124409.34
2025-11-23,OMEGA_BROKING,CL671380,INFY,BUY,158,1782.69,281665.02
2025-11-25,DELTA_TRADES,CL103463,AXISBANK,BUY,225,1989.79,447702.75
2025-11-21,DELTA_TRADES,CL868789,HDFC,SELL,185,1269.55,234866.75
2025-11-25,BETA_INVEST,CL927597,SBIN,BUY,192,717.96,137848.32
2025-11-26,BETA_INVEST,CL292018,AXISBANK,BUY,20,1812.8,36256.0
2025-11-23,ALPHA_SEC,CL666932,ITC,BUY,216,353.22,76295.52
2025-11-22,DELTA_TRADES,CL101702,LT,BUY,191,1388.2,265146.2
2025-11-26,BETA_INVEST,CL225251,TATAMOTORS,BUY,171,868.64,148537.44
2025-11-26,DELTA_TRADES,CL367052,TATAMOTORS,BUY,74,2216.31,164006.94
2025-11-20,ALPHA_SEC,CL337523,INFY,BUY,99,1948.55,192906.45
2025-11-24,OMEGA_BROKING,CL712367,HDFC,SELL,88,232.53,20462.64
2025-11-22,OMEGA_BROKING,CL642144,HDFC,SELL,11,1017.96,11197.56
2025-11-21,DELTA_TRADES,CL477135,HDFC,BUY,250,1406.63,351657.5
2025-11-24,DELTA_TRADES,CL952675,HDFC,SELL,100,1709.19,170919.0
2025-11-20,ALPHA_SEC,CL952616,LT,SELL,13,2499.13,32488.69
2025-11-22,OMEGA_BROKING,CL665757,TATAMOTORS,SELL,95,486.99,46264.05
2025-11-24,BETA_INVEST,CL724701,SBIN,BUY,210,323.28,67888.8
2025-11-21,BETA_INVEST,CL940683,ITC,BUY,180,975.57,175602.6
2025-11-21,OMEGA_BROKING,CL802391,HDFC,BUY,61,634.03,38675.83
2025-11-25,OMEGA_BROKING,CL102623,ITC,SELL,79,719.37,56830.23
2025-11-20,OMEGA_BROKING,CL546900,SBIN,SELL,236,1204.28,284210.08
2025-11-22,ALPHA_SEC,CL760924,AXISBANK,SELL,246,337.18,82946.28
2025-11-24,BETA_INVEST,CL524357,HDFC,SELL,17,1800.8,30613.6
2025-11-26,OMEGA_BROKING,CL753235,AXISBANK,BUY,163,748.39,121987.57
2025-11-26,OMEGA_BROKING,CL023450,TATAMOTORS,BUY,68,735.21,49994.28
2025-11-25,OMEGA_BROKING,CL526975,AXISBANK,BUY,241,2127.51,512729.91
2025-11-25,BETA_INVEST,CL595176,HDFC,BUY,175,438.17,76679.75
2025-11-21,OMEGA_BROKING,CL217817,AXISBANK,SELL,192,792.23,152108.16
2025-11-23,ALPHA_SEC,CL024111,KOTAKBANK,BUY,54,2206.26,119138.04
2025-11-24,BETA_INVEST,CL133905,KOTAKBANK,BUY,6,2123.49,12740.94
2025-11-20,ALPHA_SEC,CL397683,ICICIBANK,SELL,155,1416.19,219509.45
2025-11-22,ALPHA_SEC,CL533446,HDFC,BUY,13,1074.63,13970.19
2025-11-26,BETA_INVEST,CL795461,KOTAKBANK,SELL,293,2478.55,726215.15
2025-11-20,OMEGA_BROKING,CL446962,KOTAKBANK,SELL,184,995.04,183087.36
2025-11-25,ALPHA_SEC,CL597551,HDFC,BUY,197,1273.11,250802.67
2025-11-22,ALPHA_SEC,CL510505,HDFC,BUY,254,798.6,202844.4
2025-11-25,OMEGA_BROKING,CL934439,KOTAKBANK,BUY,231,1923.03,444219.93
2025-11-26,OMEGA_BROKING,CL075668,INFY,SELL,64,1452.29,92946.56
2025-11-26,BETA_INVEST,CL142941,RELIANCE,SELL,143,419.65,60009.95
2025-11-24,DELTA_TRADES,CL929197,HDFC,SELL,205,2358.62,483517.1
2025-11-26,OMEGA_BROKING,CL166979,RELIANCE,BUY,161,1475.48,237552.28
2025-11-26,OMEGA_BROKING,CL424650,KOTAKBANK,BUY,74,772.68,57178.32
2025-11-20,DELTA_TRADES,CL288198,AXISBANK,BUY,29,1818.6,52739.4
2025-11-24,ALPHA_SEC,CL686507,SBIN,BUY,140,2285.79,320010.6
2025-11-23,OMEGA_BROKING,CL136086,KOTAKBANK,BUY,160,1380.18,220828.8
2025-11-22,BETA_INVEST,CL060025,SBIN,SELL,81,880.33,71306.73
2025-11-24,ALPHA_SEC,CL557477,TATAMOTORS,BUY,284,697.66,198135.44
2025-11-26,DELTA_TRADES,CL053234,ICICIBANK,SELL,222,2211.01,490844.22
2025-11-25,BETA_INVEST,CL549210,RELIANCE,BUY,19,566.59,10765.21
2025-11-25,DELTA_TRADES,CL208617,HDFC,SELL,201,2167.94,435755.94
2025-11-25,OMEGA_BROKING,CL590639,AXISBANK,SELL,183,817.04,149518.32
2025-11-20,OMEGA_BROKING,CL792805,KOTAKBANK,BUY,161,2323.43,374072.23
2025-11-24,OMEGA_BROKING,CL234755,LT,BUY,109,1890.44,206057.96
2025-11-24,OMEGA_BROKING,CL146216,AXISBANK,BUY,105,855.96,89875.8
2025-11-22,BETA_INVEST,CL333832,LT,SELL,203,1878.0,381234.0
2025-11-21,BETA_INVEST,CL796831,ICICIBANK,BUY,291,995.24,289614.84
2025-11-24,DELTA_TRADES,CL891359,AXISBANK,BUY,124,1778.59,220545.16
2025-11-22,BETA_INVEST,CL290030,ITC,BUY,127,2180.08,276870.16
2025-11-20,OMEGA_BROKING,CL785082,TATAMOTORS,BUY,45,552.1,24844.5
2025-11-25,BETA_INVEST,CL964036,SBIN,BUY,266,187.24,49805.84
2025-11-25,BETA_INVEST,CL167043,INFY,BUY,268,1918.51,514160.68
2025-11-23,DELTA_TRADES,CL062716,SBIN,SELL,75,1996.01,149700.75
2025-11-22,DELTA_TRADES,CL324841,ICICIBANK,BUY,224,560.85,125630.4
2025-11-24,BETA_INVEST,CL776485,KOTAKBANK,SELL,263,581.23,152863.49
2025-11-23,ALPHA_SEC,CL284519,ICICIBANK,SELL,206,430.24,88629.44
2025-11-25,DELTA_TRADES,CL688761,AXISBANK,BUY,163,156.02,25431.26
2025-11-22,DELTA_TRADES,CL340069,INFY,SELL,106,1191.62,126311.72
2025-11-20,OMEGA_BROKING,CL324762,ITC,SELL,251,2404.88,603624.88
2025-11-20,ALPHA_SEC,CL227265,TATAMOTORS,BUY,25,2386.01,59650.25
2025-11-21,DELTA_TRADES,CL741390,SBIN,SELL,241,1458.4,351474.4
2025-11-21,DELTA_TRADES,CL996250,HDFC,BUY,29,132.72,3848.88
2025-11-20,BETA_INVEST,CL682627,RELIANCE,SELL,131,142.29,18639.99
2025-11-25,BETA_INVEST,CL734529,HDFC,SELL,222,385.51,85583.22
2025-11-22,OMEGA_BROKING,CL326947,KOTAKBANK,BUY,107,1998.06,213792.42
2025-11-26,DELTA_TRADES,CL636007,KOTAKBANK,BUY,103,2161.81,222666.43
2025-11-24,DELTA_TRADES,CL224321,ICICIBANK,BUY,212,1629.28,345407.36
2025-11-24,BETA_INVEST,CL523032,HDFC,BUY,126,1591.65,200547.9
2025-11-20,BETA_INVEST,CL032138,ICICIBANK,SELL,54,1792.26,96782.04
2025-11-26,DELTA_TRADES,CL427495,KOTAKBANK,BUY,23,1768.39,40672.97
2025-11-20,BETA_INVEST,CL175197,KOTAKBANK,BUY,105,1902.06,199716.3
2025-11-20,OMEGA_BROKING,CL319604,KOTAKBANK,SELL,251,1441.34,361776.34
2025-11-26,DELTA_TRADES,CL435920,ICICIBANK,BUY,135,2423.28,327142.8
2025-11-26,OMEGA_BROKING,CL015157,ICICIBANK,SELL,239,1700.08,406319.12
2025-11-24,BETA_INVEST,CL446587,INFY,BUY,223,419.27,93497.21
2025-11-21,DELTA_TRADES,CL472325,KOTAKBANK,SELL,217,694.15,150630.55
2025-11-21,BETA_INVEST,CL834187,RELIANCE,SELL,224,1440.45,322660.8
2025-11-21,ALPHA_SEC,CL827778,HDFC,BUY,100,1103.68,110368.0
2025-11-20,DELTA_TRADES,CL336982,SBIN,BUY,122,2005.94,244724.68
2025-11-22,DELTA_TRADES,CL426578,RELIANCE,SELL,129,467.1,60255.9
2025-11-22,DELTA_TRADES,CL272368,RELIANCE,BUY,145,1189.31,172449.95
2025-11-21,DELTA_TRADES,CL181706,AXISBANK,BUY,17,1423.09,24192.53
2025-11-26,ALPHA_SEC,CL391511,ICICIBANK,BUY,250,2228.02,557005.0
2025-11-22,DELTA_TRADES,CL478489,LT,BUY,110,1504.52,165497.2
2025-11-21,BETA_INVEST,CL967647,KOTAKBANK,SELL,79,2007.36,158581.44
2025-11-20,DELTA_TRADES,CL657931,SBIN,SELL,208,2240.54,466032.32
2025-11-24,OMEGA_BROKING,CL133870,ITC,SELL,266,847.66,225477.56
2025-11-26,OMEGA_BROKING,CL821510,ICICIBANK,BUY,98,199.72,19572.56
2025-11-24,ALPHA_SEC,CL042120,ICICIBANK,SELL,256,2043.85,523225.6
2025-11-24,DELTA_TRADES,CL856194,TATAMOTORS,BUY,81,715.1,57923.1
2025-11-24,BETA_INVEST,CL556018,ITC,SELL,275,1334.23,366913.25
2025-11-26,OMEGA_BROKING,CL443195,AXISBANK,SELL,244,2123.18,518055.92
2025-11-20,ALPHA_SEC,CL025167,SBIN,SELL,278,1052.12,292489.36
2025-11-24,BETA_INVEST,CL502297,SBIN,SELL,100,560.53,56053.0
2025-11-25,BETA_INVEST,CL705803,ICICIBANK,SELL,36,1677.99,60407.64
2025-11-26,DELTA_TRADES,CL334319,TATAMOTORS,BUY,179,1142.95,204588.05
2025-11-20,DELTA_TRADES,CL605046,INFY,SELL,229,1318.71,301984.59
2025-11-24,DELTA_TRADES,CL529719,LT,SELL,162,2401.38,389023.56
2025-11-21,ALPHA_SEC,CL573311,ITC,BUY,23,1938.66,44589.18
2025-11-23,DELTA_TRADES,CL052961,AXISBANK,SELL,189,305.88,57811.32
2025-11-21,BETA_INVEST,CL578254,ICICIBANK,SELL,90,1205.22,108469.8
2025-11-20,DELTA_TRADES,CL197201,ITC,SELL,225,700.86,157693.5
2025-11-20,OMEGA_BROKING,CL001457,INFY,BUY,161,977.92,157445.12
2025-11-21,DELTA_TRADES,CL821102,ITC,SELL,233,1339.65,312138.45
2025-11-23,OMEGA_BROKING,CL998242,ITC,BUY,55,327.92,18035.6
2025-11-22,DELTA_TRADES,CL243531,HDFC,BUY,128,943.54,120773.12
2025-11-26,BETA_INVEST,CL894016,HDFC,SELL,99,1322.18,130895.82
2025-11-20,OMEGA_BROKING,CL108406,RELIANCE,SELL,119,1969.13,234326.47
2025-11-23,OMEGA_BROKING,CL445771,ICICIBANK,BUY,54,726.73,39243.42
2025-11-24,ALPHA_SEC,CL989433,KOTAKBANK,SELL,96,715.51,68688.96
2025-11-21,ALPHA_SEC,CL587993,HDFC,BUY,85,1617.5,137487.5
2025-11-22,DELTA_TRADES,CL397050,ITC,BUY,271,2465.89,668256.19
2025-11-23,OMEGA_BROKING,CL751091,KOTAKBANK,BUY,267,1749.7,467169.9
2025-11-20,DELTA_TRADES,CL184165,ICICIBANK,BUY,131,756.95,99160.45
2025-11-20,OMEGA_BROKING,CL604856,KOTAKBANK,SELL,219,1244.17,272473.23
2025-11-25,BETA_INVEST,CL191265,RELIANCE,SELL,52,809.03,42069.56
2025-11-25,ALPHA_SEC,CL336867,RELIANCE,BUY,93,1908.3,177471.9
2025-11-20,OMEGA_BROKING,CL117811,RELIANCE,BUY,40,954.72,38188.8
2025-11-26,OMEGA_BROKING,CL575361,TATAMOTORS,BUY,294,975.84,286896.96
2025-11-22,DELTA_TRADES,CL273477,LT,BUY,72,1961.65,141238.8
2025-11-22,DELTA_TRADES,CL495452,AXISBANK,BUY,24,1355.09,32522.16
2025-11-20,OMEGA_BROKING,CL222171,ITC,BUY,84,1372.85,115319.4
2025-11-24,BETA_INVEST,CL697190,TATAMOTORS,SELL,97,2378.29,230694.13
2025-11-23,ALPHA_SEC,CL707758,INFY,BUY,103,286.52,29511.56
2025-11-23,OMEGA_BROKING,CL124345,INFY,BUY,244,138.17,33713.48
2025-11-25,OMEGA_BROKING,CL469351,ITC,BUY,257,1829.51,470184.07
2025-11-20,BETA_INVEST,CL543995,ICICIBANK,BUY,110,1347.71,148248.1
2025-11-25,ALPHA_SEC,CL357329,ITC,BUY,10,2275.89,22758.9
2025-11-25,DELTA_TRADES,CL571188,ICICIBANK,BUY,238,649.74,154638.12
2025-11-25,OMEGA_BROKING,CL400412,SBIN,SELL,297,912.76,271089.72
2025-11-21,OMEGA_BROKING,CL836071,RELIANCE,SELL,76,191.45,14550.2
2025-11-21,BETA_INVEST,CL853687,LT,SELL,54,2433.43,131405.22
2025-11-26,DELTA_TRADES,CL510562,AXISBANK,BUY,160,1210.33,193652.8
2025-11-21,OMEGA_BROKING,CL523899,INFY,SELL,102,1963.57,200284.14
2025-11-26,ALPHA_SEC,CL396810,SBIN,BUY,140,2400.47,336065.8
2025-11-21,OMEGA_BROKING,CL002497,SBIN,BUY,149,270.79,40347.71
2025-11-20,BETA_INVEST,CL790201,SBIN,BUY,195,157.71,30753.45
2025-11-22,DELTA_TRADES,CL434434,RELIANCE,SELL,244,1389.67,339079.48
2025-11-24,BETA_INVEST,CL999158,SBIN,SELL,228,1879.9,428617.2
2025-11-20,BETA_INVEST,CL074067,KOTAKBANK,SELL,149,1271.43,189443.07
2025-11-20,BETA_INVEST,CL727839,KOTAKBANK,BUY,217,592.75,128626.75
2025-11-24,BETA_INVEST,CL245881,TATAMOTORS,BUY,187,717.13,134103.31
2025-11-25,OMEGA_BROKING,CL379873,ITC,SELL,108,682.49,73708.92
2025-11-20,OMEGA_BROKING,CL750452,KOTAKBANK,SELL,252,2019.17,508830.84
2025-11-20,DELTA_TRADES,CL997102,AXISBANK,BUY,23,693.56,15951.88
2025-11-20,OMEGA_BROKING,CL693859,AXISBANK,SELL,25,2128.52,53213.0
2025-11-24,BETA_INVEST,CL465021,RELIANCE,BUY,85,1169.65,99420.25
2025-11-20,DELTA_TRADES,CL701258,ITC,SELL,143,2112.42,302076.06
2025-11-21,DELTA_TRADES,CL564723,HDFC,BUY,167,2369.18,395653.06
2025-11-23,BETA_INVEST,CL453834,LT,SELL,164,132.22,21684.08
2025-11-23,BETA_INVEST,CL087601,HDFC,SELL,281,1096.43,308096.83
2025-11-25,BETA_INVEST,CL058007,AXISBANK,BUY,111,404.37,44885.07
2025-11-21,DELTA_TRADES,CL936452,AXISBANK,BUY,85,123.97,10537.45
2025-11-22,BETA_INVEST,CL586733,INFY,SELL,129,1696.99,218911.71
2025-11-20,BETA_INVEST,CL973488,KOTAKBANK,BUY,213,1921.24,409224.12
2025-11-25,DELTA_TRADES,CL473939,RELIANCE,BUY,29,1020.83,29604.07
2025-11-21,BETA_INVEST,CL197169,SBIN,SELL,163,1566.02,255261.26
